abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
California State University,California State University,AS2152,198.189.234.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.237.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.238.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.241.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.242.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.244.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.246.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.248.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.251.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.252.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.254.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.26.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.27.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.28.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.32.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.4.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.48.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.5.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.52.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.53.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.54.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.56.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.58.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.6.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.60.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.60.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.62.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.64.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.67.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.68.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.69.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.7.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.70.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.71.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.72.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.73.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.74.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.76.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.78.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.8.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.80.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.95.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.189.96.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.202.144.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.202.145.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.32.248.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.32.251.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.49.104.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,198.62.142.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,199.245.155.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.0.0/16,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.0.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.1.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.112.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.113.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.192.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.2.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.208.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.236.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.240.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.241.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.245.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.254.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.255.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.4.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.64.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.66.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.67.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.69.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.7.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.70.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.71.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.72.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.73.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.74.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.77.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.79.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.8.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.80.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.84.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.102.9.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.17.179.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.48.132.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.48.133.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.69.1.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.69.3.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.69.4.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.69.5.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.75.249.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.75.250.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.75.252.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,204.89.147.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.132.248.0/21,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.0.0/16,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.156.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.158.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.223.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.227.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.228.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.253.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.254.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.52.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.56.0/21,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.64.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.88.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.88.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.88.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.89.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.90.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.154.90.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.0.0/16,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.100.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.104.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.106.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.107.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.108.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.112.0/20,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.114.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.125.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.128.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.132.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.134.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.136.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.140.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.141.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.142.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.144.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.147.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.148.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.150.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.153.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.154.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.155.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.156.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.157.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.158.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.160.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.161.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.162.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.164.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.168.0/21,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.176.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.178.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.179.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.180.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.184.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.188.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.190.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.193.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.194.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.196.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.201.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.202.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.204.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.206.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.210.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.212.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.216.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.218.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.222.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.225.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.226.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.232.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.64.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.66.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.68.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.72.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.73.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.74.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.75.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.76.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.77.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.78.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.80.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.92.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.94.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.94.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.96.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.97.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,205.155.98.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.224.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.226.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.228.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.235.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.236.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.240.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.243.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.245.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.246.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.251.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.15.254.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.224.224.0/19,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,206.78.236.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.163.100.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.163.104.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.163.109.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.163.110.0/23,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.163.112.0/22,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
California State University,California State University,AS2152,207.166.0.0/24,ipv4,arin,assigned,2024-07-08,CENIC-2152,CENIC,2026-06-23T10:32:41Z
