domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
5gmm.nist.gov,Yes,Yes,4,2,2025-04-17T16:22:25,2025-07-16T16:22:27,17907683311;17907684012;17907664435;17907672988,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=E5"
IPMGR-D.nist.gov,Yes,Yes,1,1,2025-04-22T00:00:00,2026-04-23T23:59:59,18000475234,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
IPMGR.nist.gov,Yes,Yes,1,1,2025-02-24T00:00:00,2026-02-25T23:59:59,16852642078,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ITWINVMSMON360.core.nccoe.nist.gov,No,Yes,2,1,2024-09-23T00:00:00,2025-10-06T23:59:59,14661716469;14833336710,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSASMSLINKD01.campus.nist.gov,Yes,Yes,1,1,2024-07-22T00:00:00,2025-07-30T23:59:59,13836496395,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSASMSLINKP01.campus.nist.gov,Yes,Yes,1,1,2024-08-01T00:00:00,2025-08-06T23:59:59,13955352981,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSASMSLNKD01.campus.nist.gov,Yes,Yes,1,1,2025-01-24T00:00:00,2026-01-29T23:59:59,16378701195,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSASMSLNKP01.campus.nist.gov,Yes,Yes,1,1,2025-02-06T00:00:00,2026-02-12T23:59:59,16559973297,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV01.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398651346,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV11.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398655614,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV13.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398709196,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV14.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398744555,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV15.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398907839,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSDEV31.ssdocdev.nist.gov,Yes,Yes,1,1,2025-03-25T00:00:00,2026-03-24T23:59:59,17398909427,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP11.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846594124,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP13.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846594105,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP14.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846580604,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP15.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17847571716,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP31.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846580621,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP32.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846594023,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP33.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846649051,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WSCTXAWSP34.ssdoc.nist.gov,Yes,Yes,1,1,2025-04-14T00:00:00,2026-04-13T23:59:59,17846624742,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
abacus.nist.gov,Yes,Yes,4,2,2025-05-05T14:54:18,2025-08-03T14:54:21,18236846223;18237857240;18236821735;18236855667,"C=US, O=Let's Encrypt, CN=R10;C=US, O=Let's Encrypt, CN=E5"
access-b.nist.gov,No,Yes,3,1,2024-06-13T00:00:00,2026-06-26T23:59:59,18676502966;13381119467;17991350646,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
access-g.nist.gov,No,Yes,3,1,2024-06-13T00:00:00,2026-06-26T23:59:59,18676502966;13381119467;17991350646,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
access-test.nist.gov,Yes,Yes,9,5,2025-04-18T14:27:55,2026-05-29T23:59:59,18365886109;17924010811;18365887125;18126744392;17924007748;18365885424;17924022953;18365886884;17924007793,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Let's Encrypt, CN=R10;C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=E6;C=US, O=Let's Encrypt, CN=E5"
access.nist.gov,Yes,Yes,3,1,2024-06-13T00:00:00,2026-06-26T23:59:59,18676502966;13381119467;17991350646,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ace.nist.gov,Yes,Yes,4,2,2025-04-30T16:31:46,2025-07-29T16:31:47,18150010868;18148875073;18149629372;18148884023,"C=US, O=Let's Encrypt, CN=R10;C=US, O=Let's Encrypt, CN=E5"
actev.nist.gov,Yes,Yes,4,2,2025-04-17T16:22:27,2025-07-16T16:22:33,17907664150;17907683085;17907692069;17907660116,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=E5"
acvts.nist.gov,Yes,Yes,2,1,2024-06-25T00:00:00,2025-07-02T23:59:59,13515569323;18023546995,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
