domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
bhs.econ.census.gov,Yes,Yes,2,1,2024-10-25T00:00:00,2025-10-24T23:59:59,15084914779;15079241425,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
broadcast.census.gov,No,Yes,5,4,2025-02-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521;17628851220;16781176809;17628838393,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1"
business.census.gov,No,Yes,2,1,2025-04-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
businessknows.census.gov,No,Yes,2,1,2025-04-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
ca.apps.tco.census.gov,Yes,Yes,3,1,2024-10-04T00:00:00,2025-11-21T23:59:59,15457503396;15457490297;14797359713,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ca.e.apps.tco.census.gov,No,Yes,3,1,2024-10-04T00:00:00,2025-11-21T23:59:59,15457503396;15457490297;14797359713,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
capswl.econ.census.gov,Yes,Yes,1,1,2025-02-28T00:00:00,2026-02-27T23:59:59,16873791867,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cat-dmz.econ.census.gov,Yes,Yes,1,1,2024-10-25T00:00:00,2025-10-24T23:59:59,15079225311,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cbb.census.gov,Yes,Yes,1,1,2025-05-21T00:00:00,2026-05-20T23:59:59,18543084032,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cen-guest-portal.tco.census.gov,No,Yes,1,1,2024-10-28T00:00:00,2025-10-27T23:59:59,15113172269,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
census.gov,No,Yes,6,2,2024-10-04T00:00:00,2026-04-20T23:59:59,17848361730;17848408642;14799035677;17980589962;18014580521;17848360585,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
centurion.census.gov,Yes,Yes,3,2,2025-04-21T00:00:00,2026-05-15T23:59:59,17980589962;18446831305;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
certauth.adfs.census.gov,No,Yes,1,1,2025-01-29T00:00:00,2026-01-28T23:59:59,16450902015,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
certauth.adfslab.vlab.census.gov,No,Yes,1,1,2025-05-02T00:00:00,2026-05-01T23:59:59,18183434165,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
certauth.adfsvlab.vlab.census.gov,No,Yes,1,1,2025-05-30T00:00:00,2026-05-29T23:59:59,18713899615,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
