domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
cyberwork.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dacowits.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dam.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
data.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dbb.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dcips.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dcmo.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
defense.gov,No,Yes,5,2,2025-07-14T00:00:00,2026-05-12T23:59:59,19738024268;19661896623;19661899348;19662051405;19662051406,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
dod.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
dodcertpmo.defense.gov,No,Yes,6,2,2025-07-14T14:38:04,2025-11-02T19:48:39,19661911870;20118967490;19660040609;20118970748;19660040521;19661912895,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
