domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
smsmanager.its.ntia.gov,Yes,Yes,2,1,2026-02-03T00:00:00,2027-02-13T23:59:59,24164312385;24164233013,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
social.ntia.gov,Yes,Yes,2,1,2026-04-13T09:26:41,2026-07-12T09:26:40,25918347112;25505470718,"C=US, O=Let's Encrypt, CN=E8"
ssl.ntia.gov,Yes,Yes,16,3,2025-09-26T15:31:26,2027-01-12T23:59:59,25349293299;21292583487;21294432626;25350731007;25350694083;26094960257;25391489452;23635446169;25424760605;23613685485;23613687280;23635476225;25389173482;25421438880;25391547318;21292563908,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1"
st2.ntia.gov,Yes,Yes,6,3,2026-01-07T00:00:00,2027-01-12T23:59:59,23613742296;25391258369;25389632356;25424382081;23613727793;25346589778,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1"
stg-connect-ngp.ntia.gov,Yes,Yes,4,1,2025-12-31T00:00:00,2027-01-12T23:59:59,23477419504;23477423639;23478948837;23477420799,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
support.ntia.gov,Yes,Yes,9,4,2025-11-03T21:32:15,2026-11-03T21:40:04,25375759951;25319728474;25377830339;25369520085;22187041932;22187073027;22187059020;25407965130;22187059544,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=SSL Corporation, CN=Cloudflare TLS Issuing RSA CA 3;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=SSL Corporation, CN=Cloudflare TLS Issuing ECC CA 3"
supporttest.ntia.gov,Yes,Yes,2,1,2026-05-03T15:42:57,2026-08-01T15:42:56,26038172420;26037775579,"C=US, O=Let's Encrypt, CN=R13"
sxxi.ntia.gov,Yes,Yes,5,1,2025-12-09T00:00:00,2027-01-10T23:59:59,23035653347;23012185162;23040762564;23012144794;23040783069,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
tardys.ntia.gov,Yes,Yes,3,1,2025-12-20T00:00:00,2026-11-24T23:59:59,26610022765;26610022486;23236078662,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
training.ntia.gov,Yes,Yes,2,1,2026-03-17T00:00:00,2026-10-01T23:59:59,25049339424;25049594379,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
uspreps.ntia.gov,Yes,Yes,5,2,2026-01-08T00:00:00,2027-01-12T23:59:59,27122030291;23636327891;23896334536;23636328368;27122088837,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
view.messages.ntia.gov,Yes,Yes,2,1,2026-01-24T00:00:00,2027-02-24T23:59:59,23954746433;23954705781,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
web.ntia.gov,Yes,Yes,2,1,2026-01-02T00:00:00,2027-01-12T23:59:59,23520137776;23520122792,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.ntia.gov,Yes,Yes,15,5,2026-01-08T00:00:00,2027-02-14T21:12:48,25368843894;23640435961;25380440047;24412706640;25368079695;23641408205;23640437146;24412724233;25341198095;24412711657;25368346796;24412692109;25384998807;25383698482;25416630335,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=SSL Corporation, CN=Cloudflare TLS Issuing ECC CA 3;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=SSL Corporation, CN=Cloudflare TLS Issuing RSA CA 3"
www2.ntia.gov,Yes,Yes,6,2,2025-12-21T00:00:00,2027-01-12T23:59:59,26508391812;23258190928;26505286673;23259944342;23518903860;23518891242,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
