domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
idaas.cisa.gov,Yes,Yes,3,1,2025-01-13T00:00:00,2026-01-27T23:59:59,22505030499;16205253065;16417953224,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
jira.protectivedns.cisa.gov,Yes,Yes,1,1,2025-09-08T00:00:00,2026-10-07T23:59:59,20860190751,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
launchpad.cisa.gov,No,Yes,6,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19062508737;19103777205;19062555136;19245435572;19103758157;19103765042,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
lb.cisa.gov,No,Yes,4,2,2025-09-16T11:59:11,2026-02-12T13:15:46,21057703068;22463842548;22463855402;21057718628,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
learning.cisa.gov,No,Yes,18,2,2025-08-05T00:00:00,2026-09-22T23:59:59,21209045308;22240738774;22543193739;22418073812;22646084940;22441677488;21166729553;21974901178;21209054120;22646100500;22441660634;22418054317;20139477655;21204032748;21166901885;21974682909;21254519361;22543159195,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
login.access.cisa.gov,Yes,Yes,2,1,2025-04-29T00:00:00,2026-04-24T23:59:59,18127358209;18128841137,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
malware-anonymous.cisa.gov,No,Yes,1,1,2025-07-11T00:00:00,2026-08-06T23:59:59,19596869053,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
management.gateway.cisa.gov,No,Yes,9,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19062508737;19103777205;19062555136;19245435572;19835471127;19103765042;19103758157;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
myservices.cisa.gov,Yes,Yes,2,1,2025-11-03T19:30:44,2026-02-01T19:30:43,22186554624;22186663486,"C=US, O=Let's Encrypt, CN=R13"
niccs.cisa.gov,No,Yes,12,2,2024-12-16T00:00:00,2026-10-23T23:59:59,21114752690;16372339379;18131175742;21109928204;21974683208;16447162557;18208856290;16372344516;15777114380;21885448362;22504297327;16948093744,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
