domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
espfaq.fema.gov,No,Yes,21,2,2025-04-09T00:00:00,2026-04-09T23:59:59,19103922592;17739982718;19103922344;17982938845;19884835755;17982940211;18499345217;20330286795;20438552877;20463347795;19250178429;19884927581;17740041308;20839226916;20463328242;18789272541;17982930156;20330264595;20296480714;18499335844;18499340096,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
fact.fema.gov,Yes,Yes,1,1,2025-04-15T00:00:00,2026-05-12T23:59:59,17865551609,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
faq.fema.gov,No,Yes,21,2,2025-04-09T00:00:00,2026-04-09T23:59:59,19103922592;17739982718;19103922344;17982938845;19884835755;17982940211;18499345217;20330286795;20438552877;20463347795;19250178429;19884927581;17740041308;20839226916;20463328242;18789272541;17982930156;20330264595;20296480714;18499335844;18499340096,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
fedhr.fema.gov,Yes,Yes,2,1,2025-04-11T15:00:53,2026-04-14T13:39:35,17785790207;17830174900,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
fema.gov,No,Yes,23,3,2025-04-09T00:00:00,2026-04-14T23:59:59,19103922592;17739982718;19103922344;17982938845;19884835755;17982940211;18499345217;20330286795;20438552877;20463347795;19250178429;19884927581;17740041308;20839226916;20463328242;18789272541;17844602296;17982930156;20330264595;20296480714;18499335844;18499340096;17844601441,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
fema.mec.fema.gov,Yes,Yes,1,1,2024-12-12T17:52:19,2025-12-14T13:48:23,15728936419,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
filetrail.msc.fema.gov,No,Yes,1,1,2025-06-20T00:00:00,2026-07-14T23:59:59,19142531315,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
floodmaps.fema.gov,No,Yes,3,1,2025-04-14T00:00:00,2026-07-14T23:59:59,19516142166;19142531315;17845053143,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fma.fema.gov,No,Yes,61,5,2024-11-16T00:00:00,2026-07-05T23:59:59,15417560051;16589472439;19292118677;20271421518;19205045933;15741394831;19267911919;16965839946;15371975973;19517907329;16654877847;16589454567;19205009027;18943019227;18678674388;16654915276;16856004961;19292194399;20029009982;19103669163;16204668904;16866188279;16852349200;17188137646;18523738272;17188112153;16268552235;16856005947;17741834613;19292118927;15741384105;20659299823;20080458571;20029025520;17905656913;20591020552;19074943444;20863775428;18943027988;20271436890;19396152796;19396167678;19103654629;16371356182;18523749370;16204622861;18678644473;16371344381;18537588821;18772425302;16204633938;19292194160;15371925208;20315294136;16852349389;17294337147;16654677980;15445455678;15445448996;20591002800;17741840613,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=CA, O=Entrust Limited, CN=Entrust EV TLS Issuing RSA CA 2;C=US, O=DigiCert Inc, CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
forms.fema.gov,Yes,Yes,4,3,2025-01-08T07:10:29,2026-01-16T14:06:59,18945783919;16086929020;16782578415;18945783022,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1;C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
get.nfipdirect.fema.gov,No,Yes,3,1,2024-09-16T19:33:39,2025-09-20T19:33:37,14575043227;16780697779;14585107802,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1M"
gis.fema.gov,No,Yes,20,3,2025-05-06T00:00:00,2026-06-16T23:59:59,19062555136;19858191385;19245435572;19103777205;19835471127;20157657341;20180712978;19835471203;20180689498;20180713924;20290018459;18253727481;20300779460;19062508737;19103765042;18253727482;20290002908;19103758157;20290003322;20157642193,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=CA, O=Entrust Limited, CN=Entrust EV TLS Issuing RSA CA 2;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
gis.preptoolkit.fema.gov,No,Yes,2,1,2024-09-30T00:00:00,2025-10-21T23:59:59,14747497486;16781587050,"C=US, O=DigiCert Inc, CN=GeoTrust EV RSA CA G2"
go.fema.gov,No,Yes,7,2,2024-12-16T00:00:00,2025-12-16T23:59:59,15777114380;18208856290;16948093744;16372339379;18131175742;16372344516;16447162557,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
grantee.fema.gov,No,Yes,2,1,2025-07-11T00:00:00,2026-08-01T23:59:59,19592853062;19592852957,"C=CA, O=Entrust Limited, CN=Entrust EV TLS Issuing RSA CA 2"
hazards.fema.gov,Yes,Yes,1,1,2025-06-20T00:00:00,2026-07-14T23:59:59,19142497616,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
hazus-support.msc.fema.gov,No,Yes,1,1,2025-06-20T00:00:00,2026-07-14T23:59:59,19142531315,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
ifemavdc.fema.gov,Yes,Yes,2,1,2024-09-19T13:39:43,2025-09-19T13:39:42,16781471606;14607476206,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1M"
integration.aws.fema.gov,No,Yes,43,6,2024-09-18T00:00:00,2025-11-30T14:29:45,15417560051;20724895204;16589472439;15371975973;15741394831;16965839946;16589454567;16654877847;16654915276;16856004961;16204668904;16866188279;19445447557;16852349200;17188137646;18523738272;17188112153;16268552235;15741384105;17741834613;17905656913;19445469779;20724927294;19445451286;20863775428;16371356182;19445348688;20724948235;18523749370;16204622861;20724948529;16371344381;18537588821;16204633938;15371925208;14595645445;16852349389;17294337147;16654677980;15445455678;15445448996;16856005947;17741840613,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1"
