domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
uspsdelivers.com,Yes,Yes,4,1,2026-01-09T00:00:00,2027-01-26T23:59:59,23993285218;23661155124;23661152399;23993288142,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
www.uspsdelivers.com,Yes,Yes,12,3,2025-08-18T00:00:00,2027-01-26T23:59:59,27287029818;23993288142;23661152399;25946052529;27291255378;20401490251;26033031404;23993285218;23661155124;27315279922;27291226813;20401490458,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36;C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
