domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
cdn.clinicaltrials.gov,Yes,Yes,2,1,2026-05-23T12:54:19,2026-08-21T12:54:18,26577958826;26577962153,"C=US, O=Let's Encrypt, CN=R13"
cdndev.clinicaltrials.gov,Yes,Yes,4,2,2026-04-18T23:55:52,2026-09-12T20:04:49,27187875335;25691417231;27187865529;25675338343,"C=US, O=Let's Encrypt, CN=R12;C=US, O=Let's Encrypt, CN=YR2"
clinicaltrials.gov,Yes,Yes,16,5,2025-07-02T16:37:54,2026-09-27T04:41:57,25921198122;27561106653;27550558521;25371454472;25921205129;25921208174;25921839870;24943686079;27550551465;25263281635;25428397826;25320689753;25312413322;19399514195;27561112401;19807800948,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=R12;C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2;C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=YR2"
