domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
americabydesign.gov,Yes,Yes,17,4,2025-08-20T20:10:03,2026-01-20T12:42:29,20465788762;21877590795;21813451695;20518965911;20520032365;20465709519;21915779824;21915772979;21877822253;20472923273;21877596381;21877655821;21877564260;20520017045;20520036015;20520017124;21877651219,"C=US, O=Let's Encrypt, CN=E8;C=US, O=Google Trust Services, CN=WR1;C=US, O=Let's Encrypt, CN=E7;C=US, O=Google Trust Services, CN=WE1"
www.americabydesign.gov,No,Yes,6,2,2025-08-23T06:37:48,2026-01-19T07:59:15,20518965911;20520032365;21877822253;21877655821;20520036015;21877651219,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
