domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
imp2.edit.medicare.gov,No,Yes,3,2,2025-12-15T00:00:00,2027-01-13T23:59:59,28499513563;28499509018;23138507746,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1"
imp2.medicare.gov,No,Yes,3,2,2025-12-15T00:00:00,2027-01-13T23:59:59,28499513563;28499509018;23138507746,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1"
imp3.edit.medicare.gov,No,Yes,2,1,2026-08-03T16:24:56,2026-11-01T16:24:55,28499513563;28499509018,"C=US, O=Let's Encrypt, CN=YR1"
imp3.medicare.gov,No,Yes,2,1,2026-08-03T16:24:56,2026-11-01T16:24:55,28499513563;28499509018,"C=US, O=Let's Encrypt, CN=YR1"
impl.api.beta.medicare.gov,No,Yes,5,2,2026-07-13T00:00:00,2027-01-26T23:59:59,27935580162;27935588586;28504293715;28504293875;27906495511,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
impl.mapnet.medicare.gov,No,Yes,2,1,2026-08-03T16:24:56,2026-11-01T16:24:55,28499513563;28499509018,"C=US, O=Let's Encrypt, CN=YR1"
mapnet-help.medicare.gov,No,Yes,4,2,2026-07-03T23:53:39,2026-11-30T23:53:25,29252337025;27677430118;29249417227;27677424021,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=Let's Encrypt, CN=YR1"
mapnet.api.medicare.gov,No,Yes,2,1,2026-05-20T00:00:00,2026-11-17T23:59:59,26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
mapnet.medicare.gov,No,Yes,7,1,2026-05-21T00:00:00,2026-11-17T23:59:59,26689803525;27957230354;26658216177;28598066911;27957273012;26525485697;26522726840,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
medicare.gov,No,Yes,19,3,2025-11-15T00:00:00,2027-03-24T23:59:59,23745506826;26658216177;26525485697;27957273012;26522726840;23745508504;29217267893;23137766233;26689803525;26262334648;28598066911;22475183598;25322102898;29300700912;27957230354;25315576629;26498877513;25449895505;26502819891,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
mpf-help.medicare.gov,Yes,Yes,4,2,2026-07-03T23:53:39,2026-11-30T23:53:25,29252337025;27677430118;29249417227;27677424021,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=Let's Encrypt, CN=YR1"
my.medicare.gov,No,Yes,13,1,2025-11-15T00:00:00,2026-11-17T23:59:59,23745506826;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
myportal.medicare.gov,Yes,Yes,1,1,2026-07-24T16:24:32,2027-02-08T16:23:32,28215803102,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
offcycle.edit.medicare.gov,No,Yes,4,1,2026-07-14T19:45:34,2026-11-01T19:43:24,28504293715;27935588586;28504293875;27935580162,"C=US, O=Let's Encrypt, CN=YR1"
offcycle.medicare.gov,No,Yes,4,1,2026-07-14T19:45:34,2026-11-01T19:43:24,28504293715;27935588586;28504293875;27935580162,"C=US, O=Let's Encrypt, CN=YR1"
plan-finder.data.medicare.gov,No,Yes,13,1,2025-11-15T00:00:00,2026-11-17T23:59:59,23745506826;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
plancompare.medicare.gov,No,Yes,13,1,2025-11-15T00:00:00,2026-11-17T23:59:59,23745506826;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
pricingadmin.medicare.gov,No,Yes,13,1,2025-11-15T00:00:00,2026-11-17T23:59:59,23745506826;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
questions.medicare.gov,No,Yes,13,1,2025-11-15T00:00:00,2026-11-17T23:59:59,23745506826;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
tealium-collect.medicare.gov,No,Yes,6,3,2026-07-07T00:00:00,2027-01-20T23:59:59,27935580162;27935588586;27764133538;28504293715;27763940354;28504293875,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
tealium-tags.medicare.gov,No,Yes,5,2,2026-06-15T00:00:00,2026-12-29T23:59:59,27935580162;27935588586;28504293715;27196904996;28504293875,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
tealium-visitor-service.medicare.gov,No,Yes,6,3,2026-07-07T00:00:00,2027-01-20T23:59:59,27935580162;27935588586;27764133538;28504293715;27763940354;28504293875,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
test.api.beta.medicare.gov,No,Yes,3,2,2026-07-31T00:00:00,2027-02-13T23:59:59,28414422796;28504293715;28504293875,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
test.api.medicare.gov,No,Yes,3,2,2025-11-25T00:00:00,2026-12-23T23:59:59,28499513563;22716409181;28499509018,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1"
test.beta.medicare.gov,No,Yes,4,1,2026-07-14T19:45:34,2026-11-01T19:43:24,28504293715;27935588586;28504293875;27935580162,"C=US, O=Let's Encrypt, CN=YR1"
test.edit.medicare.gov,No,Yes,5,2,2025-12-15T00:00:00,2027-01-13T23:59:59,27935580162;27935588586;28504293715;23138507746;28504293875,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1"
test.mapnet.medicare.gov,No,Yes,2,1,2026-08-03T16:24:56,2026-11-01T16:24:55,28499513563;28499509018,"C=US, O=Let's Encrypt, CN=YR1"
test.medicare.gov,Yes,Yes,5,2,2025-12-15T00:00:00,2027-01-13T23:59:59,27935580162;27935588586;28504293715;23138507746;28504293875,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=YR1"
test2.medicare.gov,Yes,Yes,2,1,2026-08-03T16:24:56,2026-11-01T16:24:55,28499513563;28499509018,"C=US, O=Let's Encrypt, CN=YR1"
testoffcycle.medicare.gov,No,Yes,4,1,2026-07-14T19:45:34,2026-11-01T19:43:24,28504293715;27935588586;28504293875;27935580162,"C=US, O=Let's Encrypt, CN=YR1"
www.medicare.gov,Yes,Yes,15,2,2025-11-15T00:00:00,2027-01-13T23:59:59,23137766233;23745506826;26262334648;26689803525;27957230354;25315576629;26658216177;28598066911;27957273012;26525485697;22475183598;26522726840;23745508504;26498877513;26502819891,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
www.medicare.gov.impl.warp.backends.cms.gov,Yes,Yes,2,2,2026-04-02T00:00:00,2027-03-18T23:59:59,25322102898;29217267893,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
www.medicare.gov.prod.warp.backends.cms.gov,Yes,Yes,2,2,2026-04-08T00:00:00,2027-03-24T23:59:59,29300700912;25449895505,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
