domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
samutrh8etl.sam.gov,Yes,Yes,4,2,2024-11-06T16:19:42,2026-05-19T23:59:59,18503421272;18503593345;18468071174;15238942141,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
samutsrh8api.sam.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18468055571,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
samutsrh8jba.sam.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18467546888,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
samutsrh8knc.sam.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18467319361,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
samutsrh8knp.sam.gov,Yes,Yes,1,1,2025-05-18T00:00:00,2026-05-20T23:59:59,18480546450,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
samutsrh8pgs01.sam.gov,Yes,Yes,2,2,2025-04-17T15:15:46,2026-05-15T23:59:59,18445915454;17905996831,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
udev.sam.gov,Yes,Yes,1,1,2025-05-02T00:00:00,2026-05-01T23:59:59,18183850346,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
utest.sam.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18467858675,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
vpn.adev.sam.gov,Yes,Yes,3,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18481372176;19517970362;18467970169,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
vpn.aprod.sam.gov,Yes,Yes,2,1,2025-05-02T00:00:00,2026-05-01T23:59:59,19516953051;18183859108,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
