domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
2025hilltop.senate.gov,Yes,Yes,1,1,2025-07-30T00:00:00,2026-07-29T23:59:59,20009106935,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest1-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest2-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest3-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest4-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest5-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest6-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-Guest7-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
A-eps-sql01.senate.gov,No,Yes,1,1,2026-03-12T00:00:00,2026-09-26T23:59:59,24945501970,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ACF-F5.SENATE.GOV,Yes,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946095138,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM2.senate.gov,Yes,Yes,1,1,2025-08-18T00:00:00,2026-08-17T23:59:59,20405566743,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM2D.senate.gov,Yes,Yes,1,1,2026-04-07T00:00:00,2026-10-22T23:59:59,25432068525,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM2L.senate.gov,Yes,Yes,2,1,2026-05-21T00:00:00,2026-12-05T23:59:59,26529455148;26600184833,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM3.Senate.Gov,No,Yes,1,1,2025-08-18T00:00:00,2026-08-17T23:59:59,20405566743,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM3L.senate.gov,No,Yes,2,1,2026-05-21T00:00:00,2026-12-05T23:59:59,26529455148;26600184833,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM4.Senate.Gov,No,Yes,1,1,2025-08-18T00:00:00,2026-08-17T23:59:59,20405566743,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM4L.Senate.gov,No,Yes,2,1,2026-05-21T00:00:00,2026-12-05T23:59:59,26529455148;26600184833,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM5.Senate.Gov,No,Yes,1,1,2025-08-18T00:00:00,2026-08-17T23:59:59,20405566743,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
CM5L.Senate.gov,No,Yes,2,1,2026-05-21T00:00:00,2026-12-05T23:59:59,26529455148;26600184833,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
JointDocs.senate.gov,No,Yes,1,1,2026-06-18T00:00:00,2027-01-02T23:59:59,27296381567,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Jointdocs.senate.gov,Yes,Yes,2,1,2025-07-09T00:00:00,2026-12-31T23:59:59,19550005491;27240992632,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Jointdocs2.senate.gov,Yes,Yes,3,1,2025-07-09T00:00:00,2027-01-02T23:59:59,19550005491;27296381567;27240992632,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
L-PGDM-CSS-D.senate.gov,Yes,Yes,1,1,2025-07-09T00:00:00,2026-08-06T23:59:59,19551792839,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
LAB-REMOTESENASA.senate.gov,No,Yes,1,1,2026-01-06T00:00:00,2027-01-19T23:59:59,23587933702,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
LISTSERV.senate.gov,Yes,Yes,2,1,2025-05-30T00:00:00,2026-12-13T23:59:59,18713697983;26735968256,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
LPGDMG2Exter-D.senate.gov,No,Yes,2,1,2025-07-30T00:00:00,2026-07-30T23:59:59,20012724863;24519465104,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
LPGDMPFLAG.senate.gov,No,Yes,1,1,2026-01-05T00:00:00,2027-02-03T23:59:59,23573350542,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
P-Guest1-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest2-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest3-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest4-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest5-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest6-EXT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-Guest7-INT.senate.gov,No,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
P-LIS-ATS2-P.senate.ussenate.us,Yes,No,1,1,2025-06-17T00:00:00,2026-07-10T23:59:59,19076966456,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
PCF-F5.SENATE.GOV,Yes,Yes,1,1,2025-09-11T00:00:00,2026-09-24T23:59:59,20946287466,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
SLCNET.SENATE.GOV,Yes,Yes,1,1,2025-11-12T00:00:00,2026-12-02T23:59:59,22418487681,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Www.cortezmasto.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
Www.duckworth.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
Www.hassan.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
Www.kennedy.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
Www.vanhollen.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
Www.young.senate.gov,No,Yes,3,1,2025-12-10T00:00:00,2027-01-10T23:59:59,26861402187;23042009005;25176714945,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
a-ess-listserv.senate.gov,No,Yes,1,1,2025-05-30T00:00:00,2026-06-30T23:59:59,18713697983,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-pam-ss1.senate.gov,No,Yes,1,1,2025-09-23T00:00:00,2026-10-15T23:59:59,21229350424,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-pam-ss1d.senate.gov,No,Yes,1,1,2025-07-14T00:00:00,2026-07-30T23:59:59,19663576884,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-pam-ss2.senate.gov,No,Yes,1,1,2025-09-23T00:00:00,2026-10-15T23:59:59,21229350424,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod1.senate.gov,No,Yes,1,1,2026-01-06T00:00:00,2027-01-29T23:59:59,23595853219,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod1d.senate.gov,No,Yes,1,1,2026-02-25T00:00:00,2026-09-11T23:59:59,24638097998,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod1l.senate.gov,No,Yes,1,1,2025-11-19T00:00:00,2026-12-04T23:59:59,22594125137,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod2.senate.gov,No,Yes,1,1,2026-01-06T00:00:00,2027-01-29T23:59:59,23595853219,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod2d.senate.gov,No,Yes,1,1,2026-02-25T00:00:00,2026-09-11T23:59:59,24638097998,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-ess-sen-wod2l.senate.gov,No,Yes,1,1,2025-11-19T00:00:00,2026-12-04T23:59:59,22594125137,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a-photo-help.senate.gov,Yes,Yes,1,1,2025-08-20T00:00:00,2026-09-08T23:59:59,20462480592,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
