domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
7d623e39.sni.cloudflaressl.com,Yes,No,7,2,2026-04-30T15:13:29,2026-09-26T16:59:30,27548630657;25959798455;27548655421;27548368542;27548371311;26282932768;26282933517,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
connect.freedom.gov,Yes,Yes,6,2,2026-05-18T20:07:32,2026-09-02T15:12:01,26889108113;26447974372;26889108003;26448245723;26565347126;26447979042,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Let's Encrypt, CN=YE2"
cover.freedom.gov,No,Yes,7,2,2026-04-27T21:55:06,2026-09-23T23:29:02,27486162498;27486333481;25860287757;27486313519;27486166875;26074429835;26074429422,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
downloads.freedom.gov,No,Yes,7,2,2026-04-30T15:13:29,2026-09-26T16:59:30,27548630657;25959798455;27548655421;27548368542;27548371311;26282932768;26282933517,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
freedom.gov,Yes,Yes,36,4,2026-04-19T02:59:28,2026-09-23T23:29:02,25580082186;27335629930;27486333481;25860287757;27486166875;27251580888;26238778342;26730072961;26136048362;26410516386;27297268953;26239234891;27486135757;27486162498;26074429835;25748395781;27486313519;27335873450;26713463659;27486158581;25860353754;27336416598;27335890191;27335624382;26136088189;26555606640;26422501427;26248250746;26129730437;26556078516;26129744154;26074429422;26713462957;26730072871;26422497987;26594875750,"C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36"
staging-cover.freedom.gov,No,Yes,5,2,2026-04-27T21:57:39,2026-09-23T23:17:32,27486158581;25860353754;26248250746;26239234891;27486135757,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
staging.freedom.gov,No,Yes,8,2,2026-04-22T01:59:24,2026-09-18T03:49:19,27335629930;25748395781;27335873450;27336416598;26129730437;27335890191;26129744154;27335624382,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
www.freedom.gov,No,Yes,5,2,2026-04-19T02:59:28,2026-09-15T04:05:10,25580082186;27251580888;26136088189;26136048362;27297268953,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
