domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
freedom.previews.ndstudio.gov,No,Yes,6,2,2026-03-12T02:40:43,2026-08-08T03:58:42,26220894987;24934463545;26220835760;24934475883;26550458755;24934484390,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
genesis.assets.ndstudio.gov,No,Yes,4,2,2026-04-24T19:17:08,2026-07-24T09:11:57,26045439280;26043350614;25998439481;26163416754,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
geo-testing.trumprx.ndstudio.gov,No,Yes,8,2,2026-04-14T01:34:20,2026-07-14T00:36:07,25836162809;25879208597;25598217867;25499355440;25893600919;25898692089;25879219043;25837314514,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
hiring.ndstudio.gov,No,Yes,7,2,2026-03-13T20:49:21,2026-07-25T13:55:53,25815465047;26208360271;26010524551;26208361201;24971120478;26230036031;24971120043,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
hstf.prod.ndstudio.gov,Yes,Yes,5,2,2026-03-18T18:25:37,2026-06-16T19:28:18,25072349729;25072343570;25072311344;25072297164;25072292869,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
int.ndstudio.gov,Yes,Yes,3,1,2026-03-13T19:44:20,2026-08-09T21:16:23,26263565206;24970237461;26560881900,"C=US, O=Google Trust Services, CN=WE1"
media.ndstudio.gov,Yes,Yes,3,2,2026-04-18T20:00:28,2026-07-18T08:28:51,25971137518;25995306232;25934111648,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
merry.previews.ndstudio.gov,Yes,Yes,7,2,2026-04-13T04:44:39,2026-07-12T13:14:04,25824155542;25839343290;25849271779;25833512062;25856079861;25552222279;25829230855,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
mfn-trumprx.ndstudio.gov,No,Yes,5,2,2026-03-10T22:25:46,2026-08-06T23:42:10,26422613237;24908173826;26189945231;24908134501;24908157341,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
nasaforce.staging.ndstudio.gov,No,Yes,2,1,2026-04-13T13:22:48,2026-07-12T14:22:52,25840957223;25857112804,"C=US, O=Google Trust Services, CN=WE1"
ndstudio.gov,Yes,Yes,182,3,2026-03-09T19:39:34,2026-09-03T20:50:53,25998247032;26002072202;25544078825;25096319021;24970430290;25815910256;24995438531;26686417173;25366265387;25879208597;25036908959;25894928313;26463029881;26829442325;26226916196;26215500270;26081464530;25898692089;25696198584;25879219043;24908505302;25849755540;25815382304;25072311344;26385815849;25692106152;26060730171;26422613237;26530942264;26191393653;25742128922;26161046724;26611105678;26038773983;26014568150;25918924979;25927071078;25752166642;25893600919;26092150991;24934484390;26097237649;24956335352;26289201832;25888647969;24956322658;25742566017;25889262645;26236664195;25894924460;26543841488;26569084196;26071966300;25923443997;25716603449;25552222279;26231585260;25485324365;26550458755;25837873823;26045002719;24927804691;25462453373;24929771832;26285709654;26310018449;26220835760;26829441545;25615859308;25829230855;26418030052;25782721678;26152823179;25475003314;25782439681;24985956394;25819903035;25924330461;26385815222;26549222123;24908157341;26422749855;25630288791;26051250588;25688878481;25535882515;26923032582;24934463545;26045152573;26286897386;25994426337;26548719383;26711231100;26347145014;25594987545;25795532698;24927816683;25815465047;26110893335;25909701369;25955054770;25072297164;26061658120;25545324735;26887046466;25921799599;26108673073;25900144615;26069956179;26923238605;25881994119;25940810879;26233926731;25742560619;26609723415;25640319538;24934475883;26528929710;25499355440;25840957223;26263924746;26315324864;24956345574;25958773606;24927801910;25761921145;24985957093;26215524847;26220894987;24884135392;25598217867;24884137101;25683004707;26189945231;25621810335;24929799538;25990467704;25585204668;26208361201;25593442774;26274098498;26292706268;25072292869;26829471604;25176688119;24908482903;24908173826;26010524551;26418038930;26230036031;25919064326;25639777716;25238048533;25849271779;25924420223;26208360271;25476071381;24908508758;24970427256;26424841980;26289976202;26012933929;26363173427;26277353356;25899830346;25696118038;25580173357;25835836468;24929790685;25956417880;25949927799;25182008944;24985936325;25176688749;26016894458;26004669220;24908134501;25825282110;26476693313;24884146699;25794210280;26402681655,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Let's Encrypt, CN=E8;C=US, O=Google Trust Services, CN=WR1"
onboarding.ndstudio.gov,No,Yes,4,2,2026-04-28T13:41:20,2026-07-27T14:42:27,26038773983;26256180395;26262143940;25881915856,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
orig.cdn.ndstudio.gov,Yes,Yes,7,2,2026-03-20T22:15:49,2026-08-16T23:56:04,26528200131;26450909774;25122155686;25122302205;26528200228;25122377378;25122356508,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
passport.staging.ndstudio.gov,Yes,Yes,3,2,2026-04-07T19:17:28,2026-07-06T20:17:34,25630285162;25630288791;25645189961,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
passports.staging.ndstudio.gov,No,Yes,6,2,2026-04-07T19:10:58,2026-09-03T20:50:53,25480501248;26923032582;25621810335;26923238605;25477906741;25411885955,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
previews.ndstudio.gov,Yes,Yes,4,2,2026-04-04T13:43:34,2026-08-31T14:59:27,26829407134;26829388856;25401208948;25370542048,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
