domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
dev-tta360.ojjdp.ojp.gov,No,Yes,2,1,2025-08-29T00:00:00,2026-10-09T23:59:59,20877895156;20658566305,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev-www.amberalert.ojp.gov,No,Yes,2,1,2024-12-10T00:00:00,2027-01-08T23:59:59,22985875786;15700689174,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev-www.bjs.ojp.gov,No,Yes,2,1,2024-12-10T00:00:00,2027-01-08T23:59:59,22986636091;15700757248,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev-www.ojp.gov,No,Yes,2,1,2025-05-05T00:00:00,2026-06-21T23:59:59,18541300701;18235696197,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.ashanti.bja.ojp.gov,Yes,Yes,1,1,2025-03-10T00:00:00,2026-04-10T23:59:59,16968417403,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.crimesolutions.ojp.gov,No,Yes,2,1,2024-11-22T00:00:00,2026-12-27T23:59:59,15457879517;22747754086,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.facjj.ojp.gov,No,Yes,1,1,2025-02-06T00:00:00,2026-03-09T23:59:59,16565857180,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.hatecrimes.ojp.gov,Yes,Yes,1,1,2025-10-31T00:00:00,2026-11-17T23:59:59,22113805221,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.htcbc.ovc.ojp.gov,Yes,Yes,1,1,2025-04-28T00:00:00,2026-05-29T23:59:59,18113414948,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.juvenilecouncil.ojp.gov,Yes,Yes,1,1,2025-03-31T00:00:00,2026-05-01T23:59:59,17536576240,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.namus.nij.ojp.gov,Yes,Yes,2,1,2024-11-25T00:00:00,2026-12-27T23:59:59,22748735382;15496587621,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.nationalgangcenter.ojp.gov,Yes,Yes,1,1,2025-10-31T00:00:00,2026-11-24T23:59:59,22115268883,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.ncirc.bja.ojp.gov,Yes,Yes,1,1,2025-09-15T00:00:00,2026-10-16T23:59:59,21040471593,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.nij.ojp.gov,No,Yes,1,1,2025-02-25T00:00:00,2026-03-28T23:59:59,16856597544,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.nsopw.ojp.gov,Yes,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19226068475,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.ojjdp.ojp.gov,Yes,Yes,1,1,2025-05-29T00:00:00,2026-06-29T23:59:59,18691629369,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.ojp.gov,No,Yes,1,1,2025-09-09T00:00:00,2026-10-10T23:59:59,20906009427,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.ovc.ojp.gov,No,Yes,1,1,2025-09-04T00:00:00,2026-10-01T23:59:59,20787203028,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.vehiclehistory.bja.ojp.gov,No,Yes,2,1,2024-12-10T00:00:00,2027-01-08T23:59:59,22987227476;15700966183,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-altapi.ojp.gov,Yes,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19230730903,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-altapianalytics.ojp.gov,No,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19230730903,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-altapiei.ojp.gov,No,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19230730903,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-altapik.ojp.gov,No,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19230730903,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-altapitraffic.ojp.gov,No,Yes,1,1,2025-06-24T00:00:00,2026-07-25T23:59:59,19230730903,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-api.ojp.gov,No,Yes,1,1,2025-01-31T00:00:00,2026-02-10T23:59:59,16470679388,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-apianalytics.ojp.gov,No,Yes,1,1,2025-01-31T00:00:00,2026-02-10T23:59:59,16470679388,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-apiei.ojp.gov,No,Yes,1,1,2025-01-31T00:00:00,2026-02-10T23:59:59,16470679388,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
devint-apik.ojp.gov,No,Yes,1,1,2025-01-31T00:00:00,2026-02-10T23:59:59,16470679388,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dfb.bja.ojp.gov,No,Yes,1,1,2025-09-09T00:00:00,2026-10-10T23:59:59,20904228236,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dmctta.ojjdp.ojp.gov,No,Yes,1,1,2025-09-04T00:00:00,2026-09-28T23:59:59,20789548614,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ea-collaborator.ojp.gov,No,Yes,1,1,2025-09-05T00:00:00,2026-09-17T23:59:59,20808066663,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ea.ojp.gov,Yes,Yes,1,1,2025-09-05T00:00:00,2026-09-17T23:59:59,20808066663,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
eeop-dev.ocr.ojp.gov,Yes,Yes,1,1,2025-01-24T00:00:00,2026-02-24T23:59:59,16378569695,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
eeop-test.ocr.ojp.gov,Yes,Yes,1,1,2025-01-24T00:00:00,2026-02-24T23:59:59,16378569685,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
eeop.ocr.ojp.gov,Yes,Yes,2,1,2025-01-24T00:00:00,2026-02-24T23:59:59,22504737040;16378569679,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
facjj.ojp.gov,Yes,Yes,12,5,2025-02-06T00:00:00,2026-03-09T23:59:59,22669019338;21340011615;21687036601;21340009882;22669018366;22668454772;21475780646;17937034331;16565549569;21687052822;21475780369;22668454386,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
fccps.bjs.ojp.gov,Yes,Yes,1,1,2025-08-29T00:00:00,2026-09-22T23:59:59,20658760966,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
gfmts.training.ojp.gov,No,Yes,1,1,2025-09-15T00:00:00,2026-10-16T23:59:59,21041401352,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
git.bjatta.bja.ojp.gov,No,Yes,1,1,2025-01-02T00:00:00,2026-02-02T23:59:59,15980007027,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hatecrimes.ojp.gov,Yes,Yes,8,4,2025-09-15T04:18:15,2026-02-11T06:52:15,21027537202;21989627289;22013838027;21989627575;21027509952;22432332493;22432323043;22013837975,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
hot-bjapmt.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hot-bjapmt2.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hot-ojjdpcompliance.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hot-ojjdppmt.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hot-ojpsso.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
hot-ovcpmt.ojp.gov,No,Yes,1,1,2025-05-05T00:00:00,2026-06-05T23:59:59,18235472601,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
htcbc.ovc.ojp.gov,Yes,Yes,1,1,2025-04-28T00:00:00,2026-05-29T23:59:59,18113360147,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
issues.bjatta.bja.ojp.gov,No,Yes,1,1,2025-01-02T00:00:00,2026-02-02T23:59:59,15980007027,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
it.ojp.gov,Yes,Yes,2,1,2025-02-10T00:00:00,2026-03-13T23:59:59,16658056709;22507071833,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
itverp-dev.ovc.ojp.gov,No,Yes,2,1,2025-02-25T00:00:00,2026-03-28T23:59:59,22509575551;16856734960,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
itverp-qa.ovc.ojp.gov,No,Yes,2,1,2025-02-25T00:00:00,2026-03-28T23:59:59,22509575551;16856734960,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
itverp-test.ovc.ojp.gov,No,Yes,2,1,2025-02-25T00:00:00,2026-03-28T23:59:59,22509575551;16856734960,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
itverp.ovc.ojp.gov,Yes,Yes,2,1,2025-02-25T00:00:00,2026-03-28T23:59:59,22509575551;16856734960,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
juvenilecouncil.ojp.gov,Yes,Yes,14,5,2025-03-31T00:00:00,2026-05-01T23:59:59,21712577784;22666127565;21329083334;22666069840;21712604155;22666127534;22666232457;21329083440;21459827639;22666232030;17947301575;17536521313;21459827432;22666072083,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
learcat.bjs.ojp.gov,No,Yes,2,1,2025-07-14T00:00:00,2026-11-17T23:59:59,22116435501;19664605267,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
learn.bjs.ojp.gov,Yes,Yes,3,1,2024-11-22T00:00:00,2026-12-11T23:59:59,22748029286;15457969605;20865353096,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
namus.nij.ojp.gov,Yes,Yes,5,3,2024-11-25T00:00:00,2026-12-27T23:59:59,15496537271;21989932408;15983004199;21989914539;22748637727,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
nationalgangcenter.ojp.gov,Yes,Yes,14,7,2025-09-25T13:31:00,2026-11-24T23:59:59,21416324005;22694280297;22684370785;22861212402;21314503506;22818140648;22818323592;22861371138;21493074515;21493074598;21278348784;22684362527;21414249641;22114897742,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=E8;C=US, O=Let's Encrypt, CN=R12;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Let's Encrypt, CN=E7;C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
ncirc.bja.ojp.gov,Yes,Yes,8,5,2025-09-15T00:00:00,2026-10-16T23:59:59,21340071325;21920973469;21040265721;22297001884;21977693848;22296971945;21920973655;21977693347,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
ncvs.bjs.ojp.gov,No,Yes,3,1,2025-09-05T00:00:00,2026-11-17T23:59:59,22116121839;22116435501;20806931812,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
nij.ojp.gov,Yes,Yes,12,5,2025-02-25T00:00:00,2026-03-28T23:59:59,22667375899;21698703897;21332337803;22667559550;22667376171;21332338066;16856602436;17941274960;21466497235;21698708145;22667559913;21466497181,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
nsopw-api.ojp.gov,Yes,Yes,14,5,2025-09-05T00:00:00,2026-09-17T23:59:59,22816264781;22686237058;20807784368;22816257975;22686231863;21302108475;22816294275;21492709906;21411619517;21492703406;21268337203;22816266115;21312757999;21411591945,"C=US, O=Let's Encrypt, CN=R12;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Let's Encrypt, CN=E7;C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
nsopw.ojp.gov,Yes,Yes,10,5,2025-06-24T00:00:00,2026-07-25T23:59:59,22695370934;21278079124;19973414526;19225938149;22695369752;21278080543;22209473904;22209481145;22211645070;22211640725,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36;C=US, O=Google Trust Services, CN=WE1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36"
