domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
dev.irsauctions.gov,No,Yes,6,3,2025-10-01T18:34:58,2026-11-08T23:59:59,21403191995;21578064631;21403190000;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
edit.irsauctions.gov,No,Yes,6,3,2025-10-01T18:34:58,2026-11-08T23:59:59,21403191995;21578064631;21403190000;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
edit.stg.irsauctions.gov,No,Yes,6,3,2025-10-01T18:34:58,2026-11-08T23:59:59,21403191995;21578064631;21403190000;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
irsauctions.gov,Yes,Yes,2,1,2025-07-18T00:00:00,2026-08-18T23:59:59,19755030217;19755030763,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
stg.irsauctions.gov,No,Yes,6,3,2025-10-01T18:34:58,2026-11-08T23:59:59,21403191995;21578064631;21403190000;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
uat.irsauctions.gov,No,Yes,6,3,2025-10-01T18:34:58,2026-11-08T23:59:59,21403191995;21578064631;21403190000;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
www.irsauctions.gov,Yes,Yes,8,3,2025-07-18T00:00:00,2026-11-08T23:59:59,21403191995;19755030217;21578064631;21403190000;19755030763;21578101882;23038805051;23038829435,"C=US, O=Let's Encrypt, CN=R13;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=Let's Encrypt, CN=R12"
