domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
copycardbeta.archives.gov,No,Yes,2,1,2026-01-21T00:00:00,2027-02-21T23:59:59,23899320004;23899320062,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
coronavirus.trumpwhitehouse.archives.gov,Yes,Yes,1,1,2025-09-04T00:00:00,2026-10-03T23:59:59,20777724492,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
crcca.archives.gov,Yes,Yes,3,2,2025-10-16T00:00:00,2027-02-25T23:59:59,24003335981;24003322837;21751940845,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
crisisnextdoor.trumpwhitehouse.archives.gov,No,Yes,2,1,2025-12-22T00:00:00,2027-01-22T23:59:59,23285993245;23285991539,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
d10.qa.museum.archives.gov,Yes,Yes,4,2,2025-07-07T00:00:00,2026-12-21T23:59:59,19501588846;27172939418;26957564206;26957634683,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
d250.archives.gov,Yes,Yes,4,2,2026-04-10T20:11:39,2026-09-07T21:41:31,25465194079;27034334777;27034333821;25492141586,"C=US, O=Let's Encrypt, CN=R12;C=US, O=Let's Encrypt, CN=YR2"
das.archives.gov,Yes,Yes,2,1,2026-01-01T00:00:00,2027-01-30T23:59:59,23487691403;23488526915,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
declaration250.archives.gov,No,Yes,4,2,2026-04-10T20:11:39,2026-09-07T21:41:31,25465194079;27034334777;27034333821;25492141586,"C=US, O=Let's Encrypt, CN=R12;C=US, O=Let's Encrypt, CN=YR2"
dev-om.nac-mvp.archives.gov,Yes,Yes,2,1,2026-01-30T00:00:00,2026-08-17T23:59:59,24071530704;24071542300,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
dev.nac-mvp.archives.gov,Yes,Yes,2,1,2026-06-23T00:00:00,2027-01-07T23:59:59,27427882900;27427903978,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
download.catalog.archives.gov,Yes,Yes,4,2,2026-04-09T00:00:00,2026-10-24T23:59:59,25717628587;25458403168;25474087347;25772089195,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
edelivery.archives.gov,Yes,Yes,2,1,2025-09-24T00:00:00,2026-10-25T23:59:59,21249029352;21249040054,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
education.archives.gov,Yes,Yes,2,2,2025-07-28T00:00:00,2027-01-11T23:59:59,27535726540;19964655523,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
egms.archives.gov,Yes,Yes,2,1,2025-10-16T00:00:00,2026-11-16T23:59:59,21761385958;21761401127,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eisenhower.archives.gov,No,Yes,2,1,2026-04-06T00:00:00,2026-10-21T23:59:59,25426735515;25621329936,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
eisenhowerlibrary.gov,Yes,No,2,1,2026-04-06T00:00:00,2026-10-21T23:59:59,25426735515;25621329936,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
era.archives.gov,Yes,Yes,1,1,2025-06-12T19:37:04,2026-07-12T04:00:00,18982982091,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
eservices.archives.gov,No,Yes,2,1,2025-11-05T00:00:00,2026-12-06T23:59:59,22238862444;22238841833,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
estore.archives.gov,Yes,Yes,2,1,2026-01-21T00:00:00,2027-02-21T23:59:59,23899320004;23899320062,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
estorebeta.archives.gov,No,Yes,2,1,2026-01-21T00:00:00,2027-02-21T23:59:59,23899320004;23899320062,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
fdr.artifacts.archives.gov,Yes,Yes,2,1,2026-05-11T00:00:00,2026-11-25T23:59:59,26259567716;26259539853,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
ford.artifacts.archives.gov,Yes,Yes,2,1,2025-11-06T00:00:00,2026-12-07T23:59:59,22266106422;22266123522,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
founders.archives.gov,Yes,Yes,4,2,2026-03-20T00:00:00,2026-11-19T23:59:59,25141362656;26097483531;26159126777;25115389802,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
genetest.archives.gov,Yes,Yes,4,1,2026-01-21T00:00:00,2027-03-23T23:59:59,24538975998;24538977047;23905629921;23905629927,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
georgewbush-whitehouse.archives.gov,Yes,Yes,1,1,2025-08-17T00:00:00,2026-09-15T23:59:59,20386987078,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
grantsmgmt.archives.gov,No,Yes,2,1,2025-10-16T00:00:00,2026-11-16T23:59:59,21761385958;21761401127,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
guest.archives.gov,Yes,Yes,2,1,2025-09-18T00:00:00,2026-10-19T23:59:59,21116067975;21116083196,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
guest.visit.archives.gov,Yes,Yes,2,1,2025-10-30T00:00:00,2026-11-30T23:59:59,22102583901;22102570866,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
history.gov,Yes,No,4,1,2026-01-15T00:00:00,2027-02-16T23:59:59,23805765920;23805763944;23789542467;23789540002,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
historyhub.archives.gov,No,Yes,4,1,2026-01-15T00:00:00,2027-02-16T23:59:59,23805765920;23805763944;23789542467;23789540002,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
hoover.archives.gov,Yes,Yes,2,1,2025-09-30T00:00:00,2026-10-31T23:59:59,21381128522;21381111716,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
hoover.artifacts.archives.gov,Yes,Yes,3,2,2025-07-17T20:34:35,2027-01-07T23:59:59,27429514157;19740575609;27429516859,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
ija.archives.gov,Yes,Yes,4,2,2026-04-21T02:51:57,2026-09-18T02:49:58,27335849929;25620890249;27335853777;25723026268,"C=US, O=Let's Encrypt, CN=R12;C=US, O=Let's Encrypt, CN=YR2"
images.catalog.archives.gov,Yes,Yes,1,1,2025-10-01T00:00:00,2026-10-30T23:59:59,21385942063,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
jfk.artifacts.archives.gov,Yes,Yes,2,1,2026-05-11T00:00:00,2026-11-25T23:59:59,26259650238;26259609218,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
jfklibrary.archives.gov,No,Yes,1,1,2025-11-14T00:00:00,2026-12-13T23:59:59,22452820896,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
lbj.artifacts.archives.gov,Yes,Yes,2,1,2026-02-06T00:00:00,2026-08-24T23:59:59,24231336277;24231308618,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
lbjlibrary.archives.gov,No,Yes,1,1,2025-11-14T00:00:00,2026-12-13T23:59:59,22452820896,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
letsmove.obamawhitehouse.archives.gov,No,Yes,2,1,2025-11-25T00:00:00,2026-12-26T23:59:59,22717516637;22717523802,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
mgmt.aad.archives.gov,No,Yes,1,1,2025-08-01T21:05:39,2026-08-31T12:56:13,20058553672,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
milrecs.archives.gov,No,Yes,2,1,2025-11-06T00:00:00,2026-12-07T23:59:59,22242161889;22242183437,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
museum.archives.gov,Yes,Yes,2,1,2025-12-14T00:00:00,2027-01-12T23:59:59,23105413064;23106282162,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
nixon.archives.gov,No,Yes,4,2,2025-06-03T18:56:23,2026-12-29T23:59:59,19508455194;27312841462;18789818442;27210504733,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
nixonlibrary.gov,Yes,No,4,2,2025-06-03T18:56:23,2026-12-29T23:59:59,19508455194;27312841462;18789818442;27210504733,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
obama.artifacts.archives.gov,Yes,Yes,4,2,2025-06-26T19:26:59,2027-01-07T23:59:59,27429725917;19272970745;27429724832;27429725045,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
obamalibrary.archives.gov,No,Yes,2,1,2026-01-16T00:00:00,2027-02-16T23:59:59,23803122087;23803121463,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
obamalibrary.gov,Yes,No,2,1,2026-01-16T00:00:00,2027-02-16T23:59:59,23803122087;23803121463,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
obamawhitehouse.archives.gov,Yes,Yes,3,2,2025-11-25T00:00:00,2026-12-26T23:59:59,22717516637;22717523802;24962002911,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
obamawhitehouse.gov,Yes,No,2,1,2025-11-25T00:00:00,2026-12-26T23:59:59,22717516637;22717523802,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
oifd.archives.gov,Yes,Yes,2,1,2026-03-24T00:00:00,2026-10-08T23:59:59,25193855432;25193843561,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
open.obamawhitehouse.archives.gov,No,Yes,2,1,2025-11-25T00:00:00,2026-12-26T23:59:59,22717516637;22717523802,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
petitions.obamawhitehouse.archives.gov,No,Yes,2,1,2025-11-25T00:00:00,2026-12-26T23:59:59,22717516637;22717523802,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
petitions.trumpwhitehouse.archives.gov,No,Yes,2,1,2025-12-22T00:00:00,2027-01-22T23:59:59,23285993245;23285991539,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
preview.nac-mvp.archives.gov,Yes,Yes,2,1,2026-04-28T00:00:00,2026-11-12T23:59:59,25881095843;26081603738,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
pss.archives.gov,Yes,Yes,2,1,2026-06-02T00:00:00,2026-12-17T23:59:59,26829817516;26829856682,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qa.archives.gov,Yes,Yes,4,2,2025-07-24T00:00:00,2027-01-07T23:59:59,25463050943;24870106326;27439191320;19868001509,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
qa.civics.archives.gov,Yes,Yes,2,2,2025-12-30T00:00:00,2027-01-28T23:59:59,25410058255;23448945375,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
qa.d250.archives.gov,Yes,Yes,2,1,2025-10-19T00:00:00,2026-11-17T23:59:59,21819838652;21817607754,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
qa.hoover.archives.gov,Yes,Yes,1,1,2026-02-14T00:00:00,2027-03-15T23:59:59,24396971639,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
qa.museum.archives.gov,Yes,Yes,3,2,2025-08-17T00:00:00,2026-10-24T23:59:59,25463050943;20385950695;25465877275,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
qa.situationroom.archives.gov,Yes,Yes,2,1,2025-10-12T00:00:00,2027-01-10T23:59:59,23065754382;21658856533,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
qaarcis.archives.gov,Yes,Yes,4,1,2025-11-06T00:00:00,2026-12-25T23:59:59,22242964395;22706459089;22242944081;22706442525,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qacmrsbi.archives.gov,Yes,Yes,2,1,2026-05-20T00:00:00,2026-12-04T23:59:59,26499566272;26499522804,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qaedelivery.archives.gov,Yes,Yes,2,1,2026-03-26T00:00:00,2026-10-10T23:59:59,25234757973;25234743172,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qamilrecsplus.archives.gov,Yes,Yes,2,1,2025-11-07T00:00:00,2026-12-08T23:59:59,22275031872;22275009542,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qaorderonline.archives.gov,No,Yes,4,1,2025-11-06T00:00:00,2026-12-25T23:59:59,22242964395;22706459089;22242944081;22706442525,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qavetrecs.archives.gov,Yes,Yes,2,1,2025-10-20T00:00:00,2026-11-20T23:59:59,21846448382;21846428961,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
qavetrecsplus.archives.gov,Yes,Yes,3,2,2025-06-18T20:59:57,2027-01-02T23:59:59,27288438680;27288434925;19104092603,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
reach.archives.gov,No,Yes,2,1,2025-10-16T00:00:00,2026-11-16T23:59:59,21761385958;21761401127,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
reagan.artifacts.archives.gov,Yes,Yes,2,1,2026-05-11T00:00:00,2026-11-25T23:59:59,26259711941;26259745135,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
reaganlibrary.archives.gov,No,Yes,2,1,2025-08-18T00:00:00,2026-09-18T23:59:59,20404641481;20404641478,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
reaganlibrary.gov,Yes,No,2,1,2025-08-18T00:00:00,2026-09-18T23:59:59,20404641481;20404641478,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
research.archives.gov,Yes,Yes,2,1,2026-06-01T20:16:44,2026-08-30T20:16:43,26809897211;26809887000,"C=US, O=Let's Encrypt, CN=YR1"
search.archives.gov,No,Yes,2,1,2026-04-14T14:52:14,2026-07-13T14:52:13,25855982244;25522046079,"C=US, O=Let's Encrypt, CN=R12"
search.usa.gov,Yes,No,2,1,2026-04-14T14:52:14,2026-07-13T14:52:13,25855982244;25522046079,"C=US, O=Let's Encrypt, CN=R12"
situationroom.archives.gov,Yes,Yes,4,1,2025-06-24T00:00:00,2026-12-08T23:59:59,19219752042;26639457938;26621028369;19218966414,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
staff.aad.archives.gov,No,Yes,1,1,2025-08-01T21:05:39,2026-08-31T12:56:13,20058553672,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
star.archives.gov,Yes,Yes,1,1,2025-08-07T14:03:15,2026-09-01T16:56:42,20181085213,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
test-dme.nac-mvp.archives.gov,Yes,Yes,2,1,2026-02-06T00:00:00,2026-08-24T23:59:59,24230739485;24230767925,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
test-om.nac-mvp.archives.gov,Yes,Yes,2,1,2026-02-06T00:00:00,2026-08-24T23:59:59,24230821250;24230809027,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
test.nac-mvp.archives.gov,Yes,Yes,2,1,2026-06-23T00:00:00,2027-01-07T23:59:59,27427776964;27427774366,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
test.trumpwhitehouse.archives.gov,Yes,Yes,1,1,2025-07-08T00:00:00,2026-08-06T23:59:59,19521769120,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
tmarcis.archives.gov,No,Yes,2,1,2025-11-24T00:00:00,2026-12-25T23:59:59,22706459089;22706442525,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
training.archives.gov,Yes,Yes,4,2,2025-06-25T00:00:00,2026-12-09T23:59:59,19237808265;26646692054;26646389248;19237396163,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
transfer.archives.gov,Yes,Yes,6,1,2025-11-06T00:00:00,2026-12-26T23:59:59,22728778887;22265709253;22728431625;22728797012;22728455995;22265691142,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
transfertest-h1.archives.gov,No,Yes,8,1,2026-03-23T00:00:00,2026-10-09T23:59:59,25172330439;25168563835;25216521831;25203667794;25216509904;25203667281;25168546810;25172356264,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
transfertest-h2.archives.gov,No,Yes,8,1,2026-03-23T00:00:00,2026-10-09T23:59:59,25172330439;25168563835;25216521831;25203667794;25216509904;25203667281;25168546810;25172356264,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
transfertest-h3.archives.gov,No,Yes,8,1,2026-03-23T00:00:00,2026-10-09T23:59:59,25172330439;25168563835;25216521831;25203667794;25216509904;25203667281;25168546810;25172356264,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
transfertest.archives.gov,Yes,Yes,10,1,2026-03-20T00:00:00,2026-10-09T23:59:59,25172330439;25168563835;25114708044;25216521831;25203667794;25216509904;25203667281;25168546810;25114695926;25172356264,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
trnarcis.archives.gov,No,Yes,2,1,2025-11-06T00:00:00,2026-12-07T23:59:59,22242964395;22242944081,"C=CA, O=Entrust Limited, CN=Entrust OV TLS Issuing RSA CA 2"
trumanlibrary.archives.gov,No,Yes,4,2,2026-04-07T00:00:00,2026-10-21T23:59:59,26355615501;26355410214;25610745781;25454442037,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=R13"
