domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
nbr.consumerfinance.gov,Yes,Yes,2,1,2025-09-15T00:00:00,2026-10-16T23:59:59,21036530783;21036529908,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
oig.consumerfinance.gov,Yes,Yes,2,1,2025-12-02T00:00:00,2026-12-23T23:59:59,22869358254;22869377677,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
portal.consumerfinance.gov,Yes,Yes,2,1,2026-03-03T00:00:00,2027-03-18T23:59:59,24763321502;24763321538,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
pro.consumerfinance.gov,No,Yes,2,1,2025-11-07T00:00:00,2026-11-19T23:59:59,22290440216;22290458705,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
reginquiries.consumerfinance.gov,Yes,Yes,3,2,2025-07-09T12:48:34,2027-01-24T23:59:59,27838625848;19549912447;27838623413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
reginquiry.consumerfinance.gov,Yes,Yes,3,2,2025-07-09T12:47:16,2027-01-24T23:59:59,27838615536;27838615538;19549893991,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36"
sblhelp.consumerfinance.gov,Yes,Yes,2,1,2025-11-20T00:00:00,2026-12-04T23:59:59,22624002811;22624017581,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
secureapi-dev.consumerfinance.gov,Yes,Yes,2,1,2026-04-09T00:00:00,2026-10-24T23:59:59,25470123115;25619500880,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
secureapi-test.consumerfinance.gov,Yes,Yes,2,1,2026-04-09T00:00:00,2026-10-24T23:59:59,25470129510;25619529233,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
secureapi.consumerfinance.gov,Yes,Yes,4,1,2026-03-25T00:00:00,2026-10-24T23:59:59,25619504771;25216159947;25470117378;25216145909,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
services.consumerfinance.gov,No,Yes,7,3,2025-11-07T00:00:00,2026-11-19T23:59:59,25915252927;25270646815;22290440216;22290458705;25915204967;22499596199;22499157569,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
staging.complaintexplorer.consumerfinance.gov,No,Yes,7,3,2025-11-16T00:00:00,2026-11-17T23:59:59,25915252927;25270646815;25280678321;25280679239;25915204967;22499596199;22499157569,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
story.consumerfinance.gov,Yes,Yes,4,1,2025-11-07T00:00:00,2027-03-18T23:59:59,24763306423;24763306707;22290458705;22290440216,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
surveys.consumerfinance.gov,Yes,Yes,2,1,2026-06-01T16:38:57,2026-08-30T16:38:56,26806304670;26806301878,"C=US, O=Let's Encrypt, CN=YR2"
www-staging.consumerfinance.gov,Yes,Yes,2,1,2026-06-30T00:00:00,2027-01-14T23:59:59,27594209672;27594212722,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
www.consumerfinance.gov,No,Yes,7,3,2025-11-07T00:00:00,2026-11-19T23:59:59,25915252927;25270646815;22290440216;22290458705;25915204967;22499596199;22499157569,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
www.hmdahelp.consumerfinance.gov,No,Yes,3,2,2025-07-09T12:49:37,2027-01-24T23:59:59,19549928216;27838645400;27838642534,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.inclusivity.consumerfinance.gov,No,Yes,2,1,2025-10-08T00:00:00,2026-10-15T23:59:59,21579107031;21579137629,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
www.reginquiries.consumerfinance.gov,No,Yes,2,1,2026-07-10T00:00:00,2027-01-24T23:59:59,27838625848;27838623413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
www.reginquiry.consumerfinance.gov,No,Yes,3,2,2025-07-09T12:47:16,2027-01-24T23:59:59,27838615536;27838615538;19549893991,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36"
www.www-staging.consumerfinance.gov,No,Yes,2,1,2026-06-30T00:00:00,2027-01-14T23:59:59,27594209672;27594212722,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
