timestamp,link_request,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,host_ip,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains,cpe,wordpress.Plugins,wordpress.Themes
2026-02-12T12:37:43.537737162Z,null,null,,,,443,https://takebackday.dea.gov,takebackday.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,takebackday.dea.gov,23.13.180.10,/,,,,,,64.783976ms,,null,"[""23.13.180.10""]","[""2600:1408:5400:b9e::2b0e"",""2600:1408:5400:b94::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,373,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""8.8.4.4:53""]",null,null,null,,
2026-02-12T12:37:43.539582241Z,null,null,,,,443,https://ifa.dea.gov,ifa.dea.gov,https://esp.usdoj.gov/,,https,,AkamaiGHost,,,GET,ifa.dea.gov,23.13.158.34,/,,,,,,70.606967ms,,null,"[""23.13.158.34""]","[""2600:1408:ec00:1080::3f9a"",""2600:1408:ec00:1088::3f9a""]","[""ifa.dea.gov.edgekey.net"",""e16282.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53""]",null,null,null,,
2026-02-12T12:37:43.542512688Z,null,null,,,,443,https://wakeupcentralohio.dea.gov,wakeupcentralohio.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,wakeupcentralohio.dea.gov,23.214.231.69,/,,,,,,69.82445ms,,null,"[""23.214.231.69""]","[""2600:1408:ec00:1082::2b0e"",""2600:1408:ec00:1083::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,379,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null,null,,
2026-02-12T12:37:43.542588693Z,null,null,,,,443,https://www.dea.gov,www.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,www.dea.gov,23.214.231.69,/,,,,,,70.439487ms,,null,"[""23.214.231.69""]","[""2600:1408:5400:b94::2b0e"",""2600:1408:5400:b9e::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,365,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null,null,,
2026-02-12T12:37:43.54322147Z,null,null,,,,443,https://fof.dea.gov,fof.dea.gov,,Access Denied,https,,,,text/html,GET,fof.dea.gov,23.13.180.10,/,,,,,,72.836656ms,,null,"[""23.13.180.10""]","[""2600:1408:5400:b9e::2b0e"",""2600:1408:5400:b94::2b0e""]","[""fof.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS"",""HTTP/3""]",13,10,403,365,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""8.8.4.4:53""]",null,null,null,,
2026-02-12T12:37:43.547341228Z,null,null,,,,443,https://dea.gov,dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,dea.gov,23.214.231.69,/,,,,,,75.908309ms,,null,"[""23.214.231.69""]","[""2600:1403:d400:e92::2b0e"",""2600:1403:d400:ea0::2b0e""]",null,"[""HSTS""]",13,10,403,357,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""1.1.1.1:53""]",null,null,null,,
2026-02-12T12:37:43.548116312Z,null,null,,,,443,https://deagovtest.dea.gov,deagovtest.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,deagovtest.dea.gov,23.214.231.69,/,,,,,,76.590993ms,,null,"[""23.214.231.69""]","[""2600:1408:ec00:1083::2b0e"",""2600:1408:ec00:1082::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,372,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.1.1.1:53""]",null,null,null,,
2026-02-12T12:37:43.549676402Z,null,null,,,,443,https://wakeupportlandme.dea.gov,wakeupportlandme.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,wakeupportlandme.dea.gov,23.214.231.69,/,,,,,,78.537134ms,,null,"[""23.214.231.69""]","[""2600:1408:ec00:1082::2b0e"",""2600:1408:ec00:1083::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,378,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null,null,,
2026-02-12T12:37:43.549740314Z,null,null,,,,443,https://wakeupvegas.dea.gov,wakeupvegas.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,wakeupvegas.dea.gov,23.13.180.10,/,,,,,,78.066198ms,,null,"[""23.13.180.10""]","[""2600:1408:ec00:1083::2b0e"",""2600:1408:ec00:1082::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,373,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""1.0.0.1:53""]",null,null,null,,
2026-02-12T12:37:43.551885403Z,null,null,,,,443,https://admin.dea.gov,admin.dea.gov,,Access Denied,https,,AkamaiGHost,,text/html,GET,admin.dea.gov,23.214.231.69,/,,,,,,81.051795ms,,null,"[""23.214.231.69""]","[""2600:1408:5400:b94::2b0e"",""2600:1408:5400:b9e::2b0e""]","[""sans.dea.gov.edgekey.net"",""e11022.dscb.akamaiedge.net""]","[""HSTS""]",13,10,403,367,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""127.0.0.53:53""]",null,null,null,,
