timestamp,link_request,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains
2025-11-29T12:05:57.96934121Z,null,null,aws,cloud,,443,https://1cdp.cdc.gov,1cdp.cdc.gov,https://1cdp.cdc.gov/workspace,,https,,envoy,,,GET,3.223.70.54,/,,,,,,58.621906ms,,null,"[""3.223.70.54"",""52.20.79.206"",""34.193.164.82""]",null,null,"[""Envoy"",""HSTS""]",0,0,307,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:57.990143693Z,null,null,,,,443,https://4mmp.cdc.gov,4mmp.cdc.gov,https://www.cdc.gov/hiv-data/mmp/,,https,,,,,GET,23.48.203.133,/,,,,,,80.001778ms,,null,"[""23.48.203.146"",""23.48.203.133""]","[""2600:1408:c400:11::17cd:6b4e"",""2600:1408:c400:11::17cd:6b57""]","[""4mmp.cdc.gov.edgekey.net"",""e163759.dsca.akamaiedge.net""]","[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.010497195Z,null,null,,,,443,https://NHCSdata.cdc.gov,NHCSdata.cdc.gov,https://NHCSdata.cdc.gov/Web/Account/Login.htm,Redirect,https,,,,text/html,GET,198.232.252.165,/,,,,,,94.105405ms,,null,"[""198.232.252.165""]",null,null,"[""HSTS""]",48,1,302,539,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.016748579Z,null,null,azure,cloud,,443,https://DASHRecipientsPortalSTG.cdc.gov,DASHRecipientsPortalSTG.cdc.gov,,HTTP Error 500.30 - ASP.NET Core app failed to start,https,,,,text/html,GET,13.107.213.41,/,,,,,,93.509646ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""HSTS"",""Microsoft ASP.NET""]",923,79,500,2416,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.021701353Z,null,null,,,,443,https://CSAMS.cdc.gov,CSAMS.cdc.gov,,,https,,,,,GET,198.246.102.77,/,,,,,,110.920641ms,,null,"[""198.246.102.77""]",null,null,"[""HSTS""]",0,0,200,0,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.033495076Z,null,null,azure,cloud,,443,https://PHLIPbe.cdc.gov,PHLIPbe.cdc.gov,https://phlipbe.cdc.gov/,302 Found,https,,,,text/html,GET,13.107.213.41,/,,,,,,121.729416ms,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:bdf::40"",""2620:1ec:46::40""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net"",""shed.dual-low.part-0012.t-0009.t-msedge.net"",""part-0012.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",4,7,302,154,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.065857325Z,null,null,,,,443,https://ICD10CMTool.cdc.gov,ICD10CMTool.cdc.gov,,ICD-10-CM,https,,,,text/html,GET,198.246.106.141,/,,,,,,111.263716ms,,null,"[""198.246.106.141""]",null,null,"[""HSTS""]",161,1,200,4500,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.074451414Z,null,null,azure,cloud,,443,https://CFAData.cdc.gov,CFAData.cdc.gov,,Microsoft Azure App Service - Welcome,https,,,,text/html,GET,13.107.246.41,/,,,,,,105.220574ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::40"",""2620:1ec:46::40""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net"",""shed.dual-low.part-0012.t-0009.t-msedge.net"",""part-0012.t-0009.t-msedge.net""]","[""Azure"",""Azure Edge Network"",""Azure Front Door"",""Bootstrap"",""HSTS"",""Microsoft ASP.NET""]",208,1,200,3269,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.082339878Z,null,null,,,,443,https://ASGLeadershipCouncil.cdc.gov,ASGLeadershipCouncil.cdc.gov,https://cdcpartners.sharepoint.com/sites/NCHHSTP/ASG,,https,,BigIP,,,GET,198.246.102.37,/,,,,,,172.484508ms,,null,"[""198.246.102.37""]",null,"[""asgleadershipcouncil.glb.cdc.gov""]","[""F5 BigIP""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.121109139Z,null,null,,,,443,https://PreMedServices.cdc.gov,PreMedServices.cdc.gov,,403 - Forbidden: Access is denied.,https,,Microsoft-IIS/10.0,,text/html,GET,198.246.106.53,/,,,,,,202.557633ms,,null,"[""198.246.106.53""]",null,"[""premedservices.glb.cdc.gov""]","[""HSTS"",""IIS:10.0"",""Microsoft ASP.NET"",""Windows Server""]",73,29,403,1233,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.123331443Z,null,null,,,,443,https://IMATS-train.cdc.gov,IMATS-train.cdc.gov,https://auth.cdc.gov/siteminderagent/forms/login.fcc?TYPE=33554433&REALMOID=06-b3a1a995-c4ca-4854-a602-d538dce6ab96&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-wVOH5KiVoajsxd%2fe1mtFL%2frvuY4NG4P0BuecufzXabyPk8AWiZ%2f109TeFU2sw3dv&TARGET=-SM-https%3a%2f%2fIMATS--train%2ecdc%2egov%2f,,https,,Microsoft-IIS/10.0,,,GET,198.246.106.148,/,,,,,,212.839584ms,,null,"[""198.246.106.148""]",null,"[""imats-train.glb.cdc.gov""]","[""HSTS"",""IIS:10.0"",""Windows Server""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.184977601Z,null,null,,,,443,https://Tools.cdc.gov,Tools.cdc.gov,https://tools.cdc.gov/medialibrary/,Document Moved,https,,,,text/html,GET,23.13.166.232,/,,,,,,131.852212ms,,null,"[""23.13.166.232""]","[""2600:1408:ec00:1085::2461"",""2600:1408:ec00:108f::2461""]",null,"[""HSTS""]",9,2,301,158,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.228264188Z,null,null,azure,cloud,,443,https://SmartFindEAST.cdc.gov,SmartFindEAST.cdc.gov,,,https,,,,text/html,GET,13.107.213.41,/,,,,,,115.676259ms,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""ncirdvaxbotwebapp.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""Express"",""HSTS"",""Node.js"",""jQuery""]",147,55,200,2060,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.233873399Z,null,null,,,,443,https://ED3Nstg.cdc.gov,ED3Nstg.cdc.gov,,ED3N,https,,,,text/html,GET,23.212.249.200,/,,,,,,313.80473ms,,null,"[""23.212.249.213"",""23.212.249.200""]","[""2600:1408:c400:11::17cd:6b5b"",""2600:1408:c400:11::17cd:6b53""]","[""ed3nstg.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",98,20,200,678,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.241003318Z,null,null,azure,cloud,,443,https://SmartFindDEV.cdc.gov,SmartFindDEV.cdc.gov,,,https,,,,text/html,GET,13.107.213.40,/,,,,,,172.077799ms,,null,"[""13.107.246.40"",""13.107.213.40""]","[""2620:1ec:bdf::40"",""2620:1ec:46::40""]","[""ncirdvaxbotwebapp.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0012.t-0009.t-msedge.net"",""part-0012.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""Express"",""HSTS"",""Node.js"",""jQuery""]",174,67,200,2394,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.264810945Z,null,null,azure,cloud,,443,https://DASHRecipientsPortal.cdc.gov,DASHRecipientsPortal.cdc.gov,,DASH Recipients Portal : Home Page,https,,,,text/html,GET,13.107.213.41,/,,,,,,104.672569ms,,null,"[""13.107.246.41"",""13.107.213.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""Bootstrap:3.3.7"",""HSTS"",""Microsoft ASP.NET"",""Microsoft Ajax Content Delivery Network"",""Modernizr"",""TinyMCE"",""Unpkg"",""jQuery:2.2.0"",""jsDelivr""]",3692,270,200,18600,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.300222938Z,null,null,,,,443,https://adwadfs.cdc.gov,adwadfs.cdc.gov,,,https,,,,,GET,198.246.117.59,/,,,,,,113.262882ms,,null,"[""198.246.117.59""]",null,null,null,4,1,503,62,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.319637207Z,null,null,,,,443,https://advo.techlab.cdc.gov,advo.techlab.cdc.gov,https://advo.techlab.cdc.gov/guacamole/,301 Moved Permanently,https,,nginx/1.24.0 (Ubuntu),,text/html,GET,50.184.4.150,/,,,,,,193.568068ms,,null,"[""50.184.4.150""]",null,null,"[""HSTS"",""Nginx:1.24.0"",""Ubuntu""]",6,7,301,178,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.395888795Z,null,null,,,,443,https://airc.cdc.gov,airc.cdc.gov,https://auth.cdc.gov/siteminderagent/forms/login.fcc?TYPE=33554433&REALMOID=06-298e4da9-ed38-492e-abe7-70703f703416&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=CD98HqjCmn9Xw621WZeUAly1pi8ZJTtHT4KOD78Jr8fnUD7YNG0hR4Nj491EBsq0&TARGET=-SM-https%3a%2f%2fairc%2ecdc%2egov%2f,,https,,,,,GET,23.48.203.146,/,,,,,,121.63976ms,,null,"[""23.48.203.135"",""23.48.203.146""]","[""2600:1408:c400:11::17cd:6b5b"",""2600:1408:c400:11::17cd:6b53""]","[""airc.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.37840296Z,null,null,,,,443,https://Contact.cdc.gov,Contact.cdc.gov,,Welcome to TCEO,https,,,,text/html,GET,198.246.102.151,/,,,,,,162.645232ms,,null,"[""198.246.102.151""]",null,null,"[""HSTS"",""jQuery""]",3093,775,200,30333,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.407753057Z,null,null,,,,443,https://aipubmedsearch.techlab.cdc.gov,aipubmedsearch.techlab.cdc.gov,/login.action?os_destination=%2Findex.action&permissionViolation=true,,https,,nginx,,text/html,GET,50.184.47.121,/,,,,,,152.132843ms,,null,"[""50.184.47.121""]",null,null,"[""Atlassian Confluence"",""HSTS"",""Java"",""Nginx""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.409005758Z,null,null,,,,443,https://amdportal-sams.cdc.gov,amdportal-sams.cdc.gov,https://auth.cdc.gov/siteminderagent/forms/login.fcc?TYPE=33554433&REALMOID=06-fab870ea-2ddb-481d-bdb9-9e00e5ac6290&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-9guDXjexKVT1W%2fJ2ruBxiFyzNBmYKbu29psF%2fg2SsOVs28rgJgKLePz9rl39TBky&TARGET=-SM-https%3a%2f%2famdportal--sams%2ecdc%2egov%2f,,https,,,,,GET,198.246.102.15,/,,,,,,125.29044ms,,null,"[""198.246.102.15""]",null,null,"[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.426815819Z,null,null,azure,cloud,,443,https://SmartFind.cdc.gov,SmartFind.cdc.gov,,,https,,,,text/html,GET,13.107.246.41,/,,,,,,376.345331ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:46::41"",""2620:1ec:bdf::41""]","[""ncirdvaxbotwebapp.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""Express"",""HSTS"",""Node.js"",""jQuery""]",147,55,200,2060,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.429369843Z,null,null,,,,443,https://afd-mmria.cdc.gov,afd-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.53.11.173,/,,,,,,175.14306ms,,null,"[""23.53.11.173"",""23.53.11.175""]","[""2600:1408:ec00:c::1730:cb91"",""2600:1408:ec00:c::1730:cb8a""]","[""afd-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.430312041Z,null,null,,,,443,https://amdtower.cdc.gov,amdtower.cdc.gov,,CDC Error Page,https,,,,text/html,GET,23.212.249.206,/,,,,,,133.746776ms,,null,"[""23.212.249.199"",""23.212.249.206""]","[""2600:1408:c400:11::17cd:6b57"",""2600:1408:c400:11::17cd:6b4e""]","[""amdtower.cdc.gov.edgekey.net"",""e163759.dsca.akamaiedge.net""]","[""HSTS""]",39,14,503,447,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.44407659Z,null,null,azure,cloud,,443,https://SmartFindWEST.cdc.gov,SmartFindWEST.cdc.gov,,,https,,,,text/html,GET,13.107.246.41,/,,,,,,385.018893ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::40"",""2620:1ec:46::40""]","[""ncirdvaxbotwebapp.azurefd.net"",""mr-azurefd.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net"",""shed.dual-low.part-0012.t-0009.t-msedge.net"",""part-0012.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door"",""Express"",""HSTS"",""Node.js"",""jQuery""]",147,55,200,2060,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.452366916Z,null,null,,,,443,https://amdp.cdc.gov,amdp.cdc.gov,,AMD Platform,https,,,,text/html,GET,23.212.249.199,/,,,,,,154.593128ms,,null,"[""23.212.249.199"",""23.212.249.206""]","[""2600:1408:c400:11::17cd:6b4e"",""2600:1408:c400:11::17cd:6b57""]",null,"[""HSTS""]",137,30,200,1057,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.47133278Z,null,null,,,,443,https://amdtower-stg.cdc.gov,amdtower-stg.cdc.gov,,CDC Error Page,https,,,,text/html,GET,23.48.203.133,/,,,,,,186.546922ms,,null,"[""23.48.203.146"",""23.48.203.133""]","[""2600:1408:c400:11::17cd:6b57"",""2600:1408:c400:11::17cd:6b4e""]","[""amdtower-stg.cdc.gov.edgekey.net"",""e163759.dsca.akamaiedge.net""]","[""HSTS""]",39,14,503,447,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.481925328Z,null,null,,,,443,https://api-video.cdc.gov,api-video.cdc.gov,https://api-video.cdc.gov/index.php/kmcng,302 Found,https,,,,text/html,GET,198.246.102.143,/,,,,,,164.467705ms,,null,"[""198.246.102.143""]",null,"[""api-video.glb.cdc.gov""]","[""HSTS""]",12,7,302,225,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.483992412Z,null,null,,,,443,https://api-video.glb.cdc.gov,api-video.glb.cdc.gov,https://api-video.glb.cdc.gov/index.php/kmcng,302 Found,https,,,,text/html,GET,198.246.102.143,/,,,,,,160.68275ms,,null,"[""198.246.102.143""]",null,null,"[""HSTS""]",12,7,302,229,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.50534996Z,null,null,,,,443,https://amd-tower-tst.cdc.gov,amd-tower-tst.cdc.gov,,CDC Error Page,https,,,,text/html,GET,23.53.35.146,/,,,,,,228.019976ms,,null,"[""23.53.35.146"",""23.53.35.140""]","[""2600:1408:c400:11::17cd:6b53"",""2600:1408:c400:11::17cd:6b5b""]","[""amd-tower-tst.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""HSTS""]",39,14,503,445,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.507322657Z,null,null,,,,443,https://api.dcc-dataportal.cdc.gov,api.dcc-dataportal.cdc.gov,,,https,,Microsoft-IIS/10.0,,,GET,69.195.247.201,/,,,,,,109.880599ms,,null,"[""69.195.247.201""]",null,null,"[""HSTS"",""IIS:10.0"",""Microsoft ASP.NET"",""Windows Server""]",0,0,404,0,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.54671827Z,null,null,,,,443,https://aa-mmria.cdc.gov,aa-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.205.107.84,/,,,,,,423.828953ms,,null,"[""23.205.107.77"",""23.205.107.84""]","[""2600:1408:c400:11::17cd:6b4d"",""2600:1408:c400:11::17cd:6b54""]","[""aa-mmria.cdc.gov.edgekey.net"",""e37669.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:58.54821646Z,null,null,,,,443,https://ED3N.cdc.gov,ED3N.cdc.gov,,ED3N,https,,,,text/html,GET,23.48.203.146,/,,,,,,631.201836ms,,null,"[""23.48.203.146"",""23.48.203.135""]","[""2600:1408:c400:11::17cd:6b53"",""2600:1408:c400:11::17cd:6b5b""]","[""ed3n.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",82,18,200,502,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.550567126Z,null,null,,,,443,https://al-mmria.cdc.gov,al-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.53.11.173,/,,,,,,280.269947ms,,null,"[""23.53.11.175"",""23.53.11.173""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""al-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.578054191Z,null,null,aws,cloud,,443,https://amp.cdc.gov,amp.cdc.gov,https://amp.cdc.gov/s/,,https,,,,,GET,18.252.199.17,/,,,,,,282.578802ms,,null,"[""18.253.252.111"",""18.253.117.20"",""18.252.199.17""]",null,"[""amp.cdc.gov.00dt0000000cmwyeas.live.siteforce.com"",""usa9002.inst.sfdc-pu91w7.siteforce.com""]","[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:58.579575184Z,null,null,,,,443,https://api.cdc.gov,api.cdc.gov,,,https,,,,application/json,GET,23.53.35.140,/,,,,,,192.213947ms,,null,"[""23.53.35.140"",""23.53.35.146""]","[""2600:1408:c400:11::17cd:6b53"",""2600:1408:c400:11::17cd:6b5b""]","[""api.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""Azure"",""Azure Front Door"",""HSTS""]",24,1,200,150,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.592523965Z,null,null,,,,443,https://anthc-mmria.cdc.gov,anthc-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.212.249.213,/,,,,,,290.874811ms,,null,"[""23.212.249.213"",""23.212.249.199""]","[""2600:1408:c400:11::17cd:6b4d"",""2600:1408:c400:11::17cd:6b54""]","[""anthc-mmria.cdc.gov.edgekey.net"",""e37669.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.0.0.1:53""]",null,null
2025-11-29T12:05:58.656820498Z,null,null,,,,443,https://ak-mmria.cdc.gov,ak-mmria.cdc.gov,/Account/SignIn,,https,,,,,GET,23.212.248.5,/,,,,,,390.896092ms,,null,"[""23.212.248.5"",""23.212.248.23""]","[""2600:1408:ec00:10::1730:cb07"",""2600:1408:ec00:10::1730:cb0d""]","[""ak-mmria.cdc.gov.edgekey.net"",""e113800.dscb.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.726269108Z,null,null,azure,cloud,,443,https://PHLIPstage.cdc.gov,PHLIPstage.cdc.gov,,Page not found,https,,,,text/html,GET,13.107.246.41,/,,,,,,66.793639ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:46::41"",""2620:1ec:bdf::41""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",2535,315,404,266478,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""8.8.4.4:53""]",null,null
2025-11-29T12:05:58.745648362Z,null,null,azure,cloud,,443,https://PHLIPstagebe.cdc.gov,PHLIPstagebe.cdc.gov,,Page not found,https,,,,text/html,GET,13.107.246.41,/,,,,,,73.846451ms,,null,"[""13.107.213.41"",""13.107.246.41""]","[""2620:1ec:bdf::41"",""2620:1ec:46::41""]","[""dso-tsb-fd2-fmd0fbd9gpbcbyh5.z01.azurefd.net"",""mr-z01.tm-azurefd.net"",""shed.dual-low.part-0013.t-0009.t-msedge.net"",""part-0013.t-0009.t-msedge.net""]","[""Azure"",""Azure Front Door""]",2535,315,404,266478,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:58.99926434Z,null,null,,,,443,https://app.montana.nbs.cdc.gov,app.montana.nbs.cdc.gov,/nbs/login,,https,,,,,GET,23.212.249.213,/,,,,,,93.512276ms,,null,"[""23.212.249.205"",""23.212.249.213""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""app.montana.nbs.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53""]",null,null
2025-11-29T12:05:59.009648468Z,null,null,,,,443,https://archive.cdc.gov,archive.cdc.gov,,Archive App | CDC,https,,,,text/html,GET,184.27.1.35,/,,,,,,76.545207ms,,null,"[""184.27.1.35""]","[""2600:1408:ec00:1085::2461"",""2600:1408:ec00:108f::2461""]",null,"[""HSTS""]",43,1,200,750,false,false,false,false,false,false,,null,,,,"[""1.1.1.1:53""]",null,null
2025-11-29T12:05:59.035145483Z,null,null,,,,443,https://app.montana-test.nbs.cdc.gov,app.montana-test.nbs.cdc.gov,/nbs/login,,https,,,,,GET,23.212.249.200,/,,,,,,129.880991ms,,null,"[""23.212.249.200"",""23.212.249.213""]","[""2600:1408:c400:11::17cd:6b53"",""2600:1408:c400:11::17cd:6b5b""]","[""app.montana-test.nbs.cdc.gov.edgekey.net"",""e128788.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.1.1.1:53""]",null,null
2025-11-29T12:05:59.038147504Z,null,null,,,,443,https://apigw.cdc.gov,apigw.cdc.gov,,,https,,Layer7-API-Gateway,,application/json,GET,198.246.102.45,/,,,,,,131.532588ms,,null,"[""198.246.102.45""]",null,"[""apigw.glb.cdc.gov""]","[""HSTS""]",3,3,200,36,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""8.8.8.8:53""]",null,null
2025-11-29T12:05:59.067441919Z,null,null,,,,443,https://apigw-stg.cdc.gov,apigw-stg.cdc.gov,,,https,,,,application/json,GET,198.246.102.28,/,,,,,,159.060572ms,,null,"[""198.246.102.28""]",null,"[""apigw-stg.glb.cdc.gov""]","[""HSTS""]",3,3,200,36,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-11-29T12:05:59.128092405Z,null,null,,,,443,https://app-ext.dev.nbspreview.cdc.gov,app-ext.dev.nbspreview.cdc.gov,/welcome,,https,,,,,GET,23.212.249.213,/,,,,,,220.951545ms,,null,"[""23.212.249.213"",""23.212.249.205""]","[""2600:1408:c400:11::17cd:6b48"",""2600:1408:c400:11::17cd:6b45""]","[""app-ext.dev.nbspreview.cdc.gov.edgekey.net"",""e227413.dsca.akamaiedge.net""]","[""HSTS""]",0,0,302,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
