timestamp,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains
2025-09-13T11:53:41.658098172Z,null,,,,443,https://artemis-internal-ewr-api-stage.nhtsa.gov,artemis-internal-ewr-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,23.64.148.192,/,,,,,,144.159436ms,,null,"[""23.64.148.192""]","[""2600:1404:6400:1996::27ea"",""2600:1404:6400:1995::27ea""]","[""artemis-internal-ewr-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,410,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null
2025-09-13T11:53:41.659854352Z,null,,,,443,https://api.nhtsa.gov,api.nhtsa.gov,,API Use Policy | NHTSA,https,,,,text/html,GET,23.64.148.192,/,,,,,,130.760349ms,,null,"[""23.64.148.192""]","[""2600:1404:6400:1996::27ea"",""2600:1404:6400:1995::27ea""]","[""api.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",346,48,200,2693,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53""]",null,null
2025-09-13T11:53:41.673380469Z,null,,,,443,https://artemis-notes-api-stage.nhtsa.gov,artemis-notes-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,23.64.148.192,/,,,,,,160.941981ms,,null,"[""23.64.148.192""]","[""2600:1404:6400:1996::27ea"",""2600:1404:6400:1995::27ea""]","[""artemis-notes-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,399,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53""]",null,null
2025-09-13T11:53:41.673781611Z,null,,,,443,https://artemis-search-api-stage.nhtsa.gov,artemis-search-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,23.64.148.192,/,,,,,,161.367556ms,,null,"[""23.64.148.192""]","[""2600:1404:1200:c89::27ea"",""2600:1404:1200:c80::27ea""]","[""artemis-search-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,400,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""1.1.1.1:53""]",null,null
2025-09-13T11:53:41.685581352Z,null,,,,443,https://artemis-recalls-ext-api-stage.nhtsa.gov,artemis-recalls-ext-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,23.64.148.192,/,,,,,,172.972387ms,,null,"[""23.64.148.192""]","[""2600:1405:7400:a89::27ea"",""2600:1405:7400:a8a::27ea""]","[""artemis-recalls-ext-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,409,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""127.0.0.53:53""]",null,null
2025-09-13T11:53:41.693529472Z,null,,,,443,https://artemis-sdi-api-stage.nhtsa.gov,artemis-sdi-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,23.64.148.192,/,,,,,,180.642345ms,,null,"[""23.64.148.192""]","[""2600:1404:1200:c80::27ea"",""2600:1404:1200:c89::27ea""]","[""artemis-sdi-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,397,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.0.0.1:53""]",null,null
2025-09-13T11:53:41.739485357Z,null,,,,443,https://cdan.nhtsa.gov,cdan.nhtsa.gov,https://cdan.dot.gov/,,https,,,,,GET,23.64.148.192,/,,,,,,227.81619ms,,null,"[""23.64.148.192""]","[""2600:1404:1200:c89::27ea"",""2600:1404:1200:c80::27ea""]","[""cdan.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",0,0,301,0,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53""]",null,null
2025-09-13T11:53:41.740983566Z,null,,,,443,https://artemis-mcp-api-stage.nhtsa.gov,artemis-mcp-api-stage.nhtsa.gov,,Access Denied,https,,,,text/html,GET,104.68.249.139,/,,,,,,228.466507ms,,null,"[""104.68.249.139""]","[""2600:1404:6400:1996::27ea"",""2600:1404:6400:1995::27ea""]","[""artemis-mcp-api-stage.nhtsa.gov.edgekey.net"",""e10218.dsca.akamaiedge.net""]","[""HSTS""]",13,10,403,397,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-09-13T11:53:41.899295462Z,null,cloudfront,cdn,,443,https://dev-internal.nhtsa.gov,dev-internal.nhtsa.gov,,ERROR: The request could not be satisfied,https,,CloudFront,,text/html,GET,3.161.225.73,/,,,,,,228.990738ms,,null,"[""3.161.225.115"",""3.161.225.73"",""3.161.225.118"",""3.161.225.92""]",null,"[""internal.dev.artemis.delegated.nhtsa.dot.gov""]","[""Amazon CloudFront"",""Amazon Web Services"",""HSTS""]",91,20,403,919,false,false,false,true,false,false,,null,,,,"[""1.0.0.1:53"",""1.1.1.1:53""]",null,null
2025-09-13T11:53:41.921391526Z,null,cloudfront,cdn,,443,https://dev-xmltool.nhtsa.gov,dev-xmltool.nhtsa.gov,,ERROR: The request could not be satisfied,https,,CloudFront,,text/html,GET,18.161.156.76,/,,,,,,171.669363ms,,null,"[""18.161.156.69"",""18.161.156.76"",""18.161.156.25"",""18.161.156.44""]",null,"[""xmltool.dev.artemis.delegated.nhtsa.dot.gov""]","[""Amazon CloudFront"",""Amazon Web Services"",""HSTS""]",91,20,403,919,false,false,false,true,false,false,,null,,,,"[""1.1.1.1:53""]",null,null
