timestamp,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains
2025-09-18T12:16:33.496998415Z,null,cloudflare,waf,,443,https://commerce.gov,commerce.gov,https://www.commerce.gov/,301 Moved Permanently,https,,cloudflare,,text/html,GET,172.65.90.25,/,,,,,,65.213981ms,,null,"[""172.65.90.24"",""172.65.90.25"",""172.65.90.26"",""172.65.90.27""]","[""2606:4700:78::90:0:180"",""2606:4700:78::90:0:182"",""2606:4700:78::90:0:181"",""2606:4700:78::90:0:183""]",null,"[""Cloudflare"",""Cloudflare Bot Management"",""HSTS"",""Linkedin Ads""]",5,7,301,162,false,false,false,true,false,false,,null,,,,"[""1.0.0.1:53"",""8.8.8.8:53""]",null,null
2025-09-18T12:16:33.596740242Z,null,,,,443,https://api.commerce.gov,api.commerce.gov,https://www.commerce.gov/data-and-reports/developer-resources/commercegov-api,302 Found,https,,,,text/html,GET,56.136.42.235,/,,,,,,171.43348ms,,null,"[""56.136.42.235"",""52.61.36.133""]","[""2600:1f12:18a:7d01:a934:4d54:b57c:55d3"",""2600:1f12:18a:7d00:8821:137d:b79f:acbc""]","[""api-commerce-gov.domains.api.data.gov"",""api.commerce.gov.external-domains-production.cloud.gov""]","[""HSTS""]",3,7,302,142,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""127.0.0.53:53""]",null,null
2025-09-18T12:16:33.828413728Z,null,,,,443,https://cscvpn.camsic.commerce.gov,cscvpn.camsic.commerce.gov,,,https,,,,text/html,GET,205.159.118.138,/,,,,,,401.702025ms,,null,"[""205.159.118.138""]",null,null,"[""HSTS""]",85,7,200,315,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-09-18T12:16:34.131191302Z,null,,,,443,https://e-learning.commerce.gov,e-learning.commerce.gov,,Department of Commerce,https,,commerce_web_server,,text/html,GET,170.110.225.196,/,,,,,,427.510305ms,,null,"[""170.110.225.196""]","[""2610:20:0:20:d0c:90c:225:233""]","[""e-learning.doc.gov"",""learning.doc.gov""]","[""AddThis"",""Drupal"",""HSTS"",""Linkedin Ads"",""PHP"",""YouTube"",""jQuery""]",9194,888,200,60925,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-09-18T12:16:34.48724101Z,null,cloudfront,cdn,,443,https://eda-cdn.commerce.gov,eda-cdn.commerce.gov,,,https,,,,,GET,18.244.214.18,/,,,,,,1.05866499s,,null,"[""18.244.214.85"",""18.244.214.104"",""18.244.214.61"",""18.244.214.18""]","[""2600:9000:25f0:fa00:19:defe:7980:93a1"",""2600:9000:25f0:8a00:19:defe:7980:93a1"",""2600:9000:25f0:f800:19:defe:7980:93a1"",""2600:9000:25f0:6a00:19:defe:7980:93a1"",""2600:9000:25f0:ea00:19:defe:7980:93a1"",""2600:9000:25f0:f200:19:defe:7980:93a1"",""2600:9000:25f0:400:19:defe:7980:93a1"",""2600:9000:25f0:4200:19:defe:7980:93a1""]","[""db77rhbgi7oiu.cloudfront.net""]","[""Amazon CloudFront"",""Amazon Web Services"",""HSTS""]",94,19,502,937,false,false,false,true,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-09-18T12:16:34.643781228Z,null,,,,443,https://docgovta.commerce.gov,docgovta.commerce.gov,,,https,,,,text/html,GET,18.252.190.224,/,,,,,,1.21811781s,,null,"[""18.252.190.224"",""182.30.71.121"",""18.252.109.183""]",null,"[""docprodappalb-128798970.us-gov-east-1.elb.amazonaws.com""]","[""HSTS""]",11,1,404,62,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53""]",null,null
2025-09-18T12:16:34.830103616Z,null,,,,443,https://hr.commerce.gov,hr.commerce.gov,,502 - Web server received an invalid response while acting as a gateway or proxy server.,https,,Microsoft-IIS/10.0,,text/html,GET,170.110.229.196,/,,,,,,1.325704904s,,null,"[""170.110.229.196""]","[""2610:20:0:20:d0c:90c:225:233""]",null,"[""IIS:10.0"",""Windows Server""]",117,29,502,1477,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53""]",null,null
2025-09-18T12:16:35.678658735Z,null,,,,443,https://docgovta-test.commerce.gov,docgovta-test.commerce.gov,,,https,,,,,GET,18.252.86.135,/,,,,,,2.254060764s,,null,"[""18.252.86.135"",""18.254.87.162""]",null,"[""doctestappalb-144635678.us-gov-east-1.elb.amazonaws.com""]","[""HSTS""]",0,0,404,0,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.1.1.1:53""]",null,null
2025-09-18T12:16:35.851164425Z,null,,,,443,https://list.commerce.gov,list.commerce.gov,,,https,,Microsoft-IIS/10.0,,text/html,GET,170.110.225.177,/,,,,,,1.370050584s,,null,"[""170.110.225.177""]","[""2610:20:0:20:d0c:90c:225:224""]",null,"[""IIS:10.0"",""Microsoft ASP.NET"",""Windows Server""]",18,13,200,317,false,false,false,false,false,false,,null,,,,"[""8.8.4.4:53"",""1.1.1.1:53""]",null,null
2025-09-18T12:16:35.934659972Z,null,,,,443,https://foia-pal.commerce.gov,foia-pal.commerce.gov,,DOC PAL Application-Home,https,,,,text/html,GET,65.196.93.62,/,,,,,,2.429425952s,,null,"[""65.196.93.62""]",null,null,"[""Bootstrap"",""HSTS"",""Microsoft ASP.NET"",""Popper"",""jQuery:3.7.1""]",7118,496,200,23486,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-09-18T12:16:37.177406044Z,null,,,,443,https://learn.commerce.gov,learn.commerce.gov,,Department of Commerce,https,,commerce_web_server,,text/html,GET,170.110.225.196,/,,,,,,2.413593213s,,null,"[""170.110.225.196""]","[""2610:20:0:20:d0c:90c:225:233""]","[""learn.doc.gov"",""learning.doc.gov""]","[""AddThis"",""Drupal"",""HSTS"",""Linkedin Ads"",""PHP"",""YouTube"",""jQuery""]",9194,888,200,60925,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53""]",null,null
2025-09-18T12:16:37.178132374Z,null,,,,443,https://learning.commerce.gov,learning.commerce.gov,,Department of Commerce,https,,commerce_web_server,,text/html,GET,170.110.225.196,/,,,,,,2.413297309s,,null,"[""170.110.225.196""]","[""2610:20:0:20:d0c:90c:225:233""]","[""learn.doc.gov"",""learning.doc.gov""]","[""AddThis"",""Drupal"",""HSTS"",""Linkedin Ads"",""PHP"",""YouTube"",""jQuery""]",9194,888,200,60925,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""127.0.0.53:53""]",null,null
2025-09-18T12:16:37.799879301Z,null,cloudflare,waf,,443,https://data.commerce.gov,data.commerce.gov,,Commerce Data Hub,https,,cloudflare,,text/html,GET,172.65.90.24,/,,,,,,3.938358459s,,null,"[""172.65.90.26"",""172.65.90.25"",""172.65.90.27"",""172.65.90.24""]","[""2606:4700:78::90:0:181"",""2606:4700:78::90:0:182"",""2606:4700:78::90:0:183"",""2606:4700:78::90:0:180""]",null,"[""Cloudflare"",""Cloudflare Bot Management"",""Drupal:10"",""Font Awesome"",""HSTS"",""Nginx"",""PHP"",""USWDS"",""jQuery""]",5705,1011,200,65529,false,false,false,true,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-09-18T12:16:37.898203407Z,null,cloudfront,cdn,,443,https://search.usa.gov,search.usa.gov,,We're sorry - something went wrong. 403,https,,CloudFront,,text/html,GET,18.173.121.11,/,,,,,,40.590672ms,,null,"[""18.173.121.11"",""18.173.121.113"",""18.173.121.122"",""18.173.121.36""]","[""2600:9000:25f2:a00:a:4fc7:79c0:93a1"",""2600:9000:25f2:1400:a:4fc7:79c0:93a1"",""2600:9000:25f2:4800:a:4fc7:79c0:93a1"",""2600:9000:25f2:ce00:a:4fc7:79c0:93a1"",""2600:9000:25f2:8000:a:4fc7:79c0:93a1"",""2600:9000:25f2:9400:a:4fc7:79c0:93a1"",""2600:9000:25f2:c800:a:4fc7:79c0:93a1"",""2600:9000:25f2:3200:a:4fc7:79c0:93a1""]",null,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS""]",109,22,403,595,false,false,false,true,false,false,,null,,,,"[""8.8.8.8:53"",""8.8.4.4:53""]",null,null
