timestamp,extract_regex,cdn_name,cdn_type,sni,port,url,input,location,title,scheme,error,webserver,body_preview,content_type,method,host,path,favicon,favicon_md5,favicon_path,favicon_url,final_url,time,jarm_hash,chain_status_codes,a,aaaa,cname,tech,words,lines,status_code,content_length,failed,vhost,websocket,cdn,http2,pipeline,headless_body,screenshot_bytes,stored_response_path,screenshot_path,screenshot_path_rel,resolvers,body_fqdn,body_domains
2025-10-12T11:58:14.613634842Z,null,cloudfront,cdn,,80,http://resources.regulations.gov,resources.regulations.gov,,ERROR: The request could not be satisfied,http,,CloudFront,,text/html,GET,18.155.202.70,/,,,,,,3.850489ms,,null,"[""18.155.202.116"",""18.155.202.70"",""18.155.202.84"",""18.155.202.12""]","[""2600:9000:24bc:e00:1f:1c55:8840:93a1"",""2600:9000:24bc:3000:1f:1c55:8840:93a1"",""2600:9000:24bc:5200:1f:1c55:8840:93a1"",""2600:9000:24bc:1600:1f:1c55:8840:93a1"",""2600:9000:24bc:1200:1f:1c55:8840:93a1"",""2600:9000:24bc:c000:1f:1c55:8840:93a1"",""2600:9000:24bc:6600:1f:1c55:8840:93a1"",""2600:9000:24bc:6800:1f:1c55:8840:93a1""]","[""d19wxjt8dh982p.cloudfront.net""]","[""Amazon CloudFront"",""Amazon Web Services""]",91,20,403,915,false,false,false,true,false,false,,null,,,,"[""8.8.8.8:53"",""8.8.4.4:53""]",null,null
2025-10-12T11:58:14.696873616Z,null,cloudfront,cdn,,80,http://dev-downloads.regulations.gov,dev-downloads.regulations.gov,,ERROR: The request could not be satisfied,http,,CloudFront,,text/html,GET,108.138.246.52,/,,,,,,2.927274ms,,null,"[""108.138.246.31"",""108.138.246.52"",""108.138.246.105"",""108.138.246.62""]","[""2600:9000:234c:8800:0:bb7f:7900:93a1"",""2600:9000:234c:2e00:0:bb7f:7900:93a1"",""2600:9000:234c:1400:0:bb7f:7900:93a1"",""2600:9000:234c:9a00:0:bb7f:7900:93a1"",""2600:9000:234c:ae00:0:bb7f:7900:93a1"",""2600:9000:234c:3a00:0:bb7f:7900:93a1"",""2600:9000:234c:e600:0:bb7f:7900:93a1"",""2600:9000:234c:e200:0:bb7f:7900:93a1""]","[""d4wc6podmgyqs.cloudfront.net""]","[""Amazon CloudFront"",""Amazon Web Services""]",91,20,403,915,false,false,false,true,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-10-12T11:58:14.699426654Z,null,,,,443,https://api.regulations.gov,api.regulations.gov,https://open.gsa.gov/api/regulationsgov/,302 Found,https,,,,text/html,GET,56.136.107.150,/,,,,,,152.318515ms,,null,"[""15.205.222.193"",""56.136.107.150""]","[""2600:1f12:18a:7d00:9ce8:86ee:b433:2d04"",""2600:1f12:18a:7d01:b480:b72b:7094:a69b""]","[""api-regulations-gov.domains.api.data.gov"",""api.regulations.gov.external-domains-production.cloud.gov""]","[""HSTS""]",3,7,302,142,false,false,false,false,false,false,,null,,,,"[""8.8.8.8:53"",""1.0.0.1:53""]",null,null
2025-10-12T11:58:14.785792917Z,null,cloudfront,cdn,,80,http://dev-bulk-downloads.regulations.gov,dev-bulk-downloads.regulations.gov,,ERROR: The request could not be satisfied,http,,CloudFront,,text/html,GET,13.227.74.81,/,,,,,,4.736874ms,,null,"[""13.227.74.79"",""13.227.74.105"",""13.227.74.28"",""13.227.74.81""]","[""2600:9000:2202:7c00:11:f076:8840:93a1"",""2600:9000:2202:8e00:11:f076:8840:93a1"",""2600:9000:2202:a400:11:f076:8840:93a1"",""2600:9000:2202:fe00:11:f076:8840:93a1"",""2600:9000:2202:6600:11:f076:8840:93a1"",""2600:9000:2202:fc00:11:f076:8840:93a1"",""2600:9000:2202:bc00:11:f076:8840:93a1"",""2600:9000:2202:c800:11:f076:8840:93a1""]","[""dpflqwpiqzorl.cloudfront.net""]","[""Amazon CloudFront"",""Amazon Web Services""]",91,20,403,915,false,false,false,true,false,false,,null,,,,"[""8.8.4.4:53"",""8.8.8.8:53""]",null,null
2025-10-12T11:58:14.848096774Z,null,,,,443,https://api-staging.regulations.gov,api-staging.regulations.gov,,,https,,,,application/json,GET,52.222.23.255,/,,,,,,300.141575ms,,null,"[""52.222.23.255"",""3.32.180.156""]","[""2600:1f12:18a:7d00:feee:eb3d:8e39:8dc2"",""2600:1f12:18a:7d01:b95b:f37d:f0af:5c86""]","[""api-staging-regulations-gov.domains.api.data.gov"",""api-staging.regulations.gov.external-domains-production.cloud.gov""]","[""HSTS""]",23,6,403,144,false,false,false,false,false,false,,null,,,,"[""1.0.0.1:53"",""8.8.8.8:53""]",null,null
2025-10-12T11:58:14.861386596Z,null,cloudfront,cdn,,443,https://downloads.regulations.gov,downloads.regulations.gov,,,https,,AmazonS3,,application/xml,GET,18.239.199.2,/,,,,,,313.474586ms,,null,"[""18.239.199.2"",""18.239.199.124"",""18.239.199.40"",""18.239.199.98""]","[""2600:9000:25ef:2400:18:941a:5480:93a1"",""2600:9000:25ef:4200:18:941a:5480:93a1"",""2600:9000:25ef:8200:18:941a:5480:93a1"",""2600:9000:25ef:6a00:18:941a:5480:93a1"",""2600:9000:25ef:7400:18:941a:5480:93a1"",""2600:9000:25ef:3800:18:941a:5480:93a1"",""2600:9000:25ef:cc00:18:941a:5480:93a1"",""2600:9000:25ef:a00:18:941a:5480:93a1""]","[""d3rmwdr2x57djm.cloudfront.net""]","[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services""]",4,2,403,111,false,false,false,true,false,false,,null,,,,"[""8.8.4.4:53"",""127.0.0.53:53""]",null,null
2025-10-12T11:58:14.86160817Z,null,,,,443,https://regulations.gov,regulations.gov,https://www.regulations.gov:443/,301 Moved Permanently,https,,awselb/2.0,,text/html,GET,54.82.37.110,/,,,,,,314.010656ms,,null,"[""98.83.75.247"",""35.170.217.249"",""54.82.37.110""]",null,null,"[""Amazon ELB"",""Amazon Web Services""]",5,6,301,134,false,false,false,false,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.8.8:53""]",null,null
2025-10-12T11:58:14.961739722Z,null,cloudfront,cdn,,443,https://bulk-downloads.regulations.gov,bulk-downloads.regulations.gov,,,https,,AmazonS3,,application/xml,GET,13.249.74.46,/,,,,,,414.441878ms,,null,"[""13.249.74.46"",""13.249.74.108"",""13.249.74.37"",""13.249.74.67""]","[""2600:9000:211f:f600:6:f26f:3f40:93a1"",""2600:9000:211f:7c00:6:f26f:3f40:93a1"",""2600:9000:211f:c00:6:f26f:3f40:93a1"",""2600:9000:211f:8000:6:f26f:3f40:93a1"",""2600:9000:211f:4200:6:f26f:3f40:93a1"",""2600:9000:211f:6200:6:f26f:3f40:93a1"",""2600:9000:211f:4c00:6:f26f:3f40:93a1"",""2600:9000:211f:4400:6:f26f:3f40:93a1""]","[""dlsynkweemfb1.cloudfront.net""]","[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services""]",4,2,403,111,false,false,false,true,false,false,,null,,,,"[""127.0.0.53:53"",""8.8.4.4:53""]",null,null
2025-10-12T11:58:14.980844261Z,null,cloudfront,cdn,,443,https://www.regulations.gov,www.regulations.gov,,Regulations.gov,https,,nginx,,text/html,GET,18.155.202.12,/,,,,,,400.50506ms,,null,"[""18.155.202.84"",""18.155.202.70"",""18.155.202.12"",""18.155.202.116""]","[""2600:9000:24bc:7800:1f:1c55:8840:93a1"",""2600:9000:24bc:bc00:1f:1c55:8840:93a1"",""2600:9000:24bc:3c00:1f:1c55:8840:93a1"",""2600:9000:24bc:e00:1f:1c55:8840:93a1"",""2600:9000:24bc:1000:1f:1c55:8840:93a1"",""2600:9000:24bc:3200:1f:1c55:8840:93a1"",""2600:9000:24bc:ae00:1f:1c55:8840:93a1"",""2600:9000:24bc:1a00:1f:1c55:8840:93a1""]","[""d19wxjt8dh982p.cloudfront.net""]","[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""Nginx""]",130,31,200,3411,false,false,false,true,false,false,,null,,,,"[""1.1.1.1:53"",""8.8.8.8:53""]",null,null
